MachineID,ReadingDate,Temperature,Vibration,Pressure,RuntimeHours,MaintenanceDaysAgo,ProductLine,FailureFlag
MC-026,2025-02-05 00:00,63.04,5.13,64.91,149.3,150,Line A,True
MC-102,2025-01-29 07:00,78.02,2.48,80.5,4806.6,219,Line B,False
MC-038,2025-02-02 01:00,72.4,4.03,107.83,2556.4,25,Line B,False
MC-136,2025-04-10 20:00,65.98,5.13,101.71,399.7,148,Line A,True
MC-137,2025-04-29 22:00,76.47,2.98,108.52,3209.8,98,Line A,False
MC-033,2025-01-25 10:00,74.23,2.98,103.22,4811.2,26,Line A,False
MC-016,2025-01-11 19:00,73.73,2.82,95.12,4840.6,142,Line D,False
MC-101,2025-03-27 21:00,54.94,3.11,113.06,2643.2,53,Line D,False
MC-083,2025-04-27 21:00,67.22,1.87,79.53,715.3,16,Line C,False
MC-024,2025-01-19 07:00,80.6,1.66,118.92,621.2,23,Line A,False
MC-018,2025-06-04 10:00,63.43,2.4,114.88,387.2,232,Line D,False
MC-109,2025-06-19 00:00,50.46,3.03,97.59,747.8,208,Line D,False
MC-103,2025-06-10 12:00,75.1,3.38,95.25,4302.9,179,Line B,False
MC-038,2025-03-25 04:00,60.09,2.44,112.76,1108.8,84,Line B,False
MC-069,2025-05-30 10:00,75.88,4.04,101.36,3991.3,236,Line A,False
MC-116,2025-01-16 07:00,92.72,3.51,94.5,1146.8,15,Line A,False
MC-017,2025-06-26 10:00,71.49,4.1,105.53,3919.8,143,Line A,False
MC-083,2025-02-27 12:00,77.57,1.56,114.58,3978.5,120,Line B,False
MC-069,2025-04-25 09:00,71.14,2.76,84.99,3401.0,238,Line C,True
MC-042,2025-06-14 23:00,77.33,3.88,106.77,252.3,104,Line C,False
MC-099,2025-06-26 19:00,73.82,2.41,90.45,3659.0,177,Line A,False
MC-139,2025-03-30 15:00,72.16,2.78,99.78,4803.4,45,Line C,False
MC-040,2025-03-12 00:00,87.68,3.46,83.22,3551.2,121,Line D,False
MC-141,2025-06-25 16:00,72.26,2.27,94.78,2340.1,43,Line B,False
MC-102,2025-04-02 08:00,90.83,4.06,106.15,198.7,66,Line A,False
MC-124,2025-02-10 21:00,73.59,2.93,118.31,2224.0,134,Line A,False
MC-030,2025-05-31 13:00,71.75,1.55,98.29,2931.2,164,Line A,False
MC-116,2025-01-14 14:00,69.03,3.77,118.32,3566.9,236,Line B,False
MC-007,2025-02-28 00:00,61.83,3.57,96.34,3179.5,62,Line B,False
MC-082,2025-02-25 07:00,66.65,2.87,102.5,2421.2,87,Line B,False
MC-061,2025-03-10 19:00,74.41,3.08,102.6,1969.3,191,Line A,False
MC-099,2025-05-06 20:00,74.0,2.86,95.54,1753.2,100,Line D,False
MC-028,2025-05-10 11:00,69.95,3.04,96.44,3516.1,189,Line B,False
MC-130,2025-01-07 17:00,83.49,4.43,113.06,3803.7,129,Line D,False
MC-148,2025-06-13 19:00,73.57,3.43,81.95,4892.4,164,Line A,False
MC-062,2025-05-17 00:00,73.57,3.63,114.54,1877.9,197,Line A,False
MC-081,2025-01-08 16:00,78.94,1.81,86.02,4662.0,44,Line A,False
MC-077,2025-06-25 07:00,90.17,4.53,101.68,2274.1,111,Line B,False
MC-079,2025-06-12 07:00,73.59,3.84,117.36,781.9,18,Line C,False
MC-112,2025-03-02 22:00,51.09,2.08,86.73,4913.1,195,Line C,False
MC-130,2025-03-24 19:00,51.12,2.79,101.41,819.1,108,Line B,True
MC-126,2025-02-04 13:00,73.44,1.96,106.46,3440.1,234,Line A,False
MC-114,2025-05-31 10:00,53.9,2.05,106.1,1464.2,6,Line A,False
MC-137,2025-02-18 13:00,60.73,0.5,113.01,4508.4,190,Line D,False
MC-101,2025-04-21 03:00,73.59,4.04,80.89,3224.9,37,Line A,False
MC-062,2025-03-06 07:00,71.68,2.43,110.88,407.1,138,Line C,False
MC-041,2025-02-25 04:00,50.26,4.55,113.96,1271.7,141,Line C,False
MC-018,2025-01-14 10:00,58.93,2.87,119.67,2392.1,206,Line C,False
MC-145,2025-04-16 20:00,63.07,2.93,65.68,3315.8,61,Line A,False
MC-068,2025-03-06 03:00,78.81,2.34,116.76,1821.8,178,Line B,False
MC-136,2025-02-22 23:00,74.47,4.13,84.48,4523.8,64,Line C,False
MC-018,2025-06-11 03:00,79.38,2.57,119.4,2468.7,233,Line D,True
MC-051,2025-05-23 20:00,81.31,1.16,84.83,4135.6,93,Line C,False
MC-032,2025-06-28 03:00,81.34,2.03,145.81,3822.6,194,Line B,False
MC-128,2025-05-20 11:00,70.94,2.85,94.32,532.4,91,Line A,False
MC-086,2025-01-10 15:00,85.07,2.39,95.73,3061.5,193,Line D,False
MC-101,2025-06-04 12:00,71.28,3.54,92.63,4411.7,73,Line B,False
MC-064,2025-04-10 19:00,46.17,1.44,95.35,1786.9,29,Line A,False
MC-035,2025-02-20 11:00,69.46,2.87,82.65,3501.1,93,Line B,False
MC-010,2025-03-28 12:00,74.29,2.58,111.93,4374.8,192,Line B,True
MC-079,2025-02-17 14:00,49.17,4.58,99.66,525.8,234,Line B,False
MC-089,2025-06-14 07:00,63.02,3.63,94.62,4140.5,218,Line C,False
MC-024,2025-02-21 12:00,83.88,3.0,107.47,1433.3,163,Line B,False
MC-010,2025-01-31 03:00,59.14,2.46,90.73,1673.9,201,Line A,False
MC-082,2025-02-25 07:00,69.39,2.64,94.53,3298.5,208,Line B,False
MC-062,2025-05-21 10:00,95.01,4.04,79.22,13.6,179,Line C,False
MC-006,2025-04-30 03:00,77.86,3.03,94.08,4193.0,15,Line B,False
MC-105,2025-04-08 12:00,71.84,4.35,128.32,3860.6,208,Line D,False
MC-108,2025-02-02 03:00,68.0,3.47,112.56,1966.1,17,Line C,False
MC-006,2025-01-09 01:00,81.98,3.67,106.04,4179.9,15,Line B,False
MC-110,2025-04-11 05:00,76.69,2.06,108.29,3647.3,210,Line B,True
MC-101,2025-04-27 02:00,90.12,2.36,106.06,3568.8,75,Line C,False
MC-029,2025-01-03 23:00,89.56,3.84,92.62,2066.5,182,Line A,False
MC-024,2025-02-10 07:00,61.71,3.24,120.02,740.6,114,Line C,False
MC-001,2025-05-04 03:00,65.35,4.25,78.95,4688.5,143,Line A,False
MC-025,2025-04-17 03:00,86.25,1.71,105.28,2432.3,155,Line C,True
MC-146,2025-04-16 18:00,84.67,4.64,130.94,970.7,153,Line A,False
MC-023,2025-01-22 20:00,74.95,4.36,92.8,3658.5,118,Line B,False
MC-121,2025-03-29 00:00,58.11,2.77,104.52,4378.1,21,Line C,False
MC-113,2025-01-12 00:00,65.95,2.95,93.5,4667.8,187,Line B,False
MC-032,2025-06-06 14:00,59.47,4.5,114.06,4588.2,181,Line B,False
MC-064,2025-03-19 18:00,80.45,1.6,91.86,683.7,209,Line C,False
MC-104,2025-03-07 21:00,80.68,4.25,87.99,1.8,19,Line A,False
MC-090,2025-01-08 08:00,83.94,2.5,94.11,792.1,40,Line B,False
MC-132,2025-01-25 19:00,70.62,3.12,81.35,4603.8,132,Line A,False
MC-075,2025-04-11 04:00,70.06,2.63,89.44,4669.0,193,Line B,False
MC-043,2025-05-25 05:00,58.97,4.04,82.66,3236.7,9,Line D,False
MC-064,2025-04-29 19:00,64.11,2.67,105.2,4082.9,88,Line B,True
MC-132,2025-03-14 22:00,68.45,4.04,93.24,3502.4,199,Line D,False
MC-031,2025-03-18 12:00,72.4,4.91,91.19,1899.2,52,Line D,False
MC-009,2025-03-10 05:00,70.34,2.66,108.98,1075.8,177,Line B,False
MC-148,2025-06-27 23:00,69.4,4.01,80.3,15.1,46,Line D,False
MC-034,2025-04-25 10:00,72.8,4.03,107.64,1017.1,151,Line B,False
MC-131,2025-02-20 00:00,82.19,2.96,113.12,2657.0,32,Line A,False
MC-049,2025-05-10 19:00,86.0,2.8,86.03,4772.9,205,Line C,True
MC-004,2025-06-10 23:00,61.94,4.15,109.42,3156.6,129,Line D,False
MC-025,2025-05-30 10:00,70.78,5.25,113.34,2908.8,30,Line A,False
MC-105,2025-05-30 18:00,82.91,2.66,108.02,979.6,37,Line A,False
MC-113,2025-01-18 08:00,70.57,2.56,90.13,3810.9,108,Line B,False
MC-080,2025-01-21 17:00,92.32,2.7,69.1,898.5,51,Line D,False
MC-130,2025-05-11 23:00,80.7,3.75,89.71,2784.3,187,Line A,False
MC-120,2025-01-29 02:00,47.13,4.0,128.23,4476.2,225,Line C,False
MC-079,2025-03-24 08:00,79.89,3.55,92.5,4960.0,178,Line A,False
MC-110,2025-04-27 02:00,86.08,1.76,108.74,3501.8,208,Line A,False
MC-005,2025-01-26 16:00,52.17,3.87,94.87,430.4,160,Line D,True
MC-119,2025-03-22 11:00,68.14,2.99,85.35,1993.0,219,Line A,False
MC-117,2025-03-20 15:00,80.69,2.54,92.95,2202.5,81,Line A,False
MC-081,2025-02-06 17:00,67.41,3.67,109.18,4588.5,175,Line C,False
MC-067,2025-03-04 15:00,64.22,2.35,86.58,1104.7,183,Line D,False
MC-052,2025-03-17 11:00,59.49,4.12,100.97,2010.0,223,Line C,False
MC-111,2025-02-16 20:00,65.06,3.93,100.42,3556.5,21,Line A,False
MC-118,2025-01-24 21:00,69.56,3.8,108.45,543.7,170,Line D,False
MC-116,2025-02-14 07:00,83.72,2.41,90.77,1349.5,173,Line B,True
MC-006,2025-03-18 11:00,91.36,3.74,89.25,794.9,230,Line D,False
MC-031,2025-05-12 00:00,80.47,3.01,105.9,4314.0,180,Line B,False
MC-071,2025-03-04 20:00,70.08,4.17,97.77,230.7,70,Line D,False
MC-109,2025-04-02 15:00,76.1,2.93,115.45,4588.7,228,Line D,False
MC-078,2025-01-22 20:00,83.03,3.48,113.39,4246.0,49,Line A,False
MC-079,2025-01-15 20:00,70.96,3.58,98.69,2710.0,12,Line B,False
MC-094,2025-02-09 18:00,60.9,3.64,128.85,3729.0,214,Line B,False
MC-066,2025-06-28 16:00,69.09,3.12,73.86,1175.8,87,Line D,False
MC-110,2025-04-19 05:00,65.19,3.73,91.79,2338.6,105,Line A,False
MC-109,2025-02-20 13:00,69.11,4.01,113.66,2800.8,123,Line C,False
MC-100,2025-02-16 09:00,51.28,2.71,61.44,4570.5,231,Line A,False
MC-093,2025-02-11 00:00,87.35,3.56,102.96,3542.2,55,Line B,True
MC-003,2025-03-16 10:00,76.51,3.68,86.75,3415.1,110,Line A,False
MC-066,2025-03-03 00:00,44.34,1.73,134.39,3767.6,95,Line B,False
MC-011,2025-04-12 07:00,70.76,5.19,91.17,949.5,222,Line B,True
MC-146,2025-03-08 20:00,96.81,3.81,101.46,686.3,101,Line D,False
MC-086,2025-05-06 00:00,66.55,1.78,95.05,2397.0,177,Line B,False
MC-063,2025-02-23 18:00,62.63,3.49,94.94,3452.4,17,Line A,False
MC-148,2025-03-17 19:00,81.28,3.12,118.9,2753.7,214,Line D,True
MC-075,2025-01-15 04:00,55.81,2.73,104.58,4960.3,107,Line A,False
MC-032,2025-04-03 19:00,78.39,4.2,88.04,557.2,215,Line C,False
MC-022,2025-06-07 13:00,60.5,0.2,106.95,2028.7,80,Line C,False
MC-139,2025-04-02 00:00,67.97,2.45,106.85,1842.3,95,Line A,False
MC-022,2025-06-09 02:00,85.85,2.68,103.82,2439.9,97,Line A,False
MC-068,2025-06-06 14:00,55.31,1.89,108.39,1747.0,213,Line C,False
MC-057,2025-04-10 00:00,72.29,2.72,118.82,1862.4,64,Line B,False
MC-138,2025-01-06 09:00,77.11,3.93,76.03,3225.6,21,Line B,False
MC-046,2025-06-12 00:00,73.65,3.73,87.59,3654.6,234,Line C,False
MC-029,2025-02-10 03:00,69.16,1.35,80.2,1319.6,181,Line A,False
MC-032,2025-01-20 11:00,72.82,4.42,99.72,2143.1,0,Line B,False
MC-092,2025-04-07 23:00,49.17,3.34,100.56,297.2,222,Line C,False
MC-117,2025-06-16 14:00,87.38,4.91,103.33,3630.1,67,Line A,False
MC-019,2025-04-03 21:00,74.43,5.05,124.71,1482.1,31,Line A,True
MC-081,2025-03-05 16:00,81.77,2.18,115.5,4075.8,182,Line D,False
MC-080,2025-05-13 22:00,67.82,2.27,112.33,2915.7,116,Line D,True
MC-106,2025-01-01 05:00,70.69,3.97,116.31,478.2,101,Line B,False
MC-096,2025-05-24 03:00,88.22,3.55,104.58,410.1,136,Line A,False
MC-034,2025-05-17 15:00,59.18,4.95,121.11,3659.6,106,Line B,False
MC-010,2025-05-06 10:00,83.79,5.54,96.83,2634.7,150,Line C,True
MC-094,2025-06-09 16:00,82.19,3.87,101.67,239.3,16,Line C,True
MC-140,2025-06-28 19:00,97.05,2.23,99.29,3123.3,128,Line A,True
MC-053,2025-02-08 23:00,71.19,2.48,82.77,3181.7,109,Line C,False
MC-128,2025-03-19 05:00,68.72,1.39,90.52,4073.3,117,Line C,False
MC-128,2025-02-22 11:00,83.09,4.54,75.34,4813.3,208,Line A,False
MC-113,2025-05-06 07:00,60.91,3.95,115.15,355.4,4,Line C,True
MC-095,2025-05-11 00:00,85.35,1.55,102.36,1091.4,169,Line B,True
MC-027,2025-04-26 14:00,63.35,4.6,99.35,2339.1,4,Line D,False
MC-037,2025-04-01 05:00,72.6,2.95,91.94,3680.8,151,Line A,False
MC-060,2025-01-29 17:00,79.56,4.45,93.75,4376.1,235,Line C,False
MC-035,2025-03-06 23:00,77.08,4.65,105.52,265.7,159,Line D,False
MC-121,2025-03-31 08:00,70.06,4.96,114.71,1671.0,218,Line A,False
MC-005,2025-02-04 05:00,73.9,4.17,115.07,2586.6,3,Line A,False
MC-037,2025-05-28 14:00,61.57,2.86,79.97,143.5,149,Line B,True
MC-056,2025-04-04 10:00,62.93,2.89,109.89,1175.3,31,Line A,False
MC-115,2025-01-05 04:00,68.93,3.34,76.3,4727.3,65,Line D,False
MC-130,2025-01-06 18:00,76.69,3.9,68.52,197.7,64,Line D,False
MC-075,2025-06-04 14:00,77.92,4.15,117.48,2112.9,212,Line D,False
MC-055,2025-03-02 20:00,81.75,4.5,102.19,2240.2,159,Line C,True
MC-104,2025-01-31 07:00,57.22,4.91,90.71,1584.3,104,Line D,False
MC-117,2025-06-10 04:00,83.22,3.05,99.17,167.2,166,Line D,False
MC-147,2025-03-29 22:00,75.68,2.47,123.18,2071.0,184,Line C,False
MC-146,2025-04-24 20:00,74.69,4.45,125.62,2246.3,211,Line B,False
MC-132,2025-04-13 09:00,70.49,3.16,94.57,44.2,12,Line B,False
MC-105,2025-01-30 03:00,75.43,2.98,118.17,3772.9,112,Line D,False
MC-063,2025-03-18 06:00,53.48,3.0,111.97,1868.1,108,Line B,False
MC-025,2025-05-26 05:00,44.93,5.5,102.52,137.9,21,Line A,False
MC-021,2025-04-27 22:00,72.72,2.76,109.4,1538.1,102,Line B,False
MC-024,2025-03-23 09:00,79.87,2.05,115.19,2372.6,22,Line D,False
MC-124,2025-01-09 03:00,60.57,2.82,88.78,1585.3,27,Line A,False
MC-031,2025-04-12 05:00,72.76,2.42,116.12,2853.3,176,Line D,False
MC-108,2025-04-16 11:00,88.55,3.79,108.09,1935.8,122,Line D,False
MC-139,2025-06-18 05:00,87.18,2.4,103.01,3282.1,183,Line C,True
MC-139,2025-03-17 20:00,67.45,3.98,82.48,1601.1,159,Line B,False
MC-122,2025-03-28 06:00,67.79,3.12,101.55,4732.9,102,Line C,False
MC-063,2025-03-06 10:00,94.75,1.65,113.32,1606.1,64,Line D,False
MC-123,2025-04-14 18:00,72.75,3.78,86.35,2686.6,119,Line C,False
MC-059,2025-05-17 22:00,71.97,5.93,127.88,132.5,219,Line B,True
MC-013,2025-01-13 03:00,94.15,2.47,107.55,3617.1,142,Line D,True
MC-110,2025-05-11 03:00,70.2,2.48,105.07,3274.5,154,Line A,True
MC-149,2025-06-19 04:00,66.96,2.69,70.14,2153.6,12,Line C,False
MC-051,2025-01-08 10:00,51.65,3.23,108.28,2899.6,212,Line B,False
MC-072,2025-01-15 03:00,72.4,3.47,88.64,2659.8,174,Line C,False
MC-053,2025-01-10 22:00,68.25,3.93,120.9,354.9,34,Line C,False
MC-065,2025-01-04 11:00,72.12,4.45,99.32,1715.2,219,Line B,False
MC-004,2025-01-10 09:00,52.72,2.05,98.87,3533.4,61,Line D,False
MC-061,2025-01-18 18:00,73.83,3.73,134.52,3040.4,196,Line D,False
MC-101,2025-01-20 17:00,80.07,6.43,99.84,4922.0,172,Line B,True
MC-085,2025-06-28 14:00,82.69,1.12,105.55,3918.5,7,Line A,False
MC-135,2025-02-23 01:00,74.47,4.52,97.85,4753.3,100,Line B,False
MC-134,2025-05-20 22:00,75.14,3.44,102.67,2438.0,84,Line C,False
MC-146,2025-04-20 13:00,99.15,2.16,92.43,3164.6,91,Line A,False
MC-084,2025-06-26 12:00,78.68,2.55,100.13,3485.0,5,Line A,False
MC-040,2025-02-28 11:00,75.63,5.07,89.65,2334.6,159,Line D,False
MC-026,2025-02-01 09:00,72.76,3.33,102.46,3649.0,199,Line B,False
MC-066,2025-03-08 01:00,78.28,5.07,90.57,2007.1,11,Line C,False
MC-069,2025-06-08 06:00,55.87,2.75,143.45,836.0,138,Line B,False
MC-010,2025-06-25 00:00,95.0,4.55,100.39,4746.0,138,Line A,False
MC-104,2025-04-04 18:00,77.68,3.28,68.89,2022.9,2,Line A,False
MC-025,2025-06-24 04:00,66.63,3.18,73.0,858.1,5,Line A,False
MC-058,2025-06-13 10:00,72.68,4.94,89.29,774.9,127,Line D,False
MC-146,2025-06-14 00:00,69.76,6.09,66.76,1219.9,9,Line C,False
MC-125,2025-04-21 09:00,83.45,2.68,112.08,4688.7,136,Line A,False
MC-071,2025-05-19 04:00,76.74,2.64,79.77,4221.7,121,Line C,False
MC-083,2025-01-21 03:00,65.05,3.12,132.36,954.9,192,Line B,False
MC-083,2025-05-01 13:00,82.42,1.83,109.95,1219.8,115,Line D,False
MC-021,2025-06-16 19:00,48.61,4.37,92.31,2008.4,116,Line B,False
MC-051,2025-05-21 21:00,72.45,0.68,73.33,879.3,43,Line A,False
MC-040,2025-03-16 00:00,63.51,3.14,106.31,646.4,129,Line D,False
MC-008,2025-05-21 01:00,78.78,4.8,98.68,706.8,110,Line A,False
MC-126,2025-01-09 22:00,54.56,1.75,101.9,1936.3,16,Line A,False
MC-103,2025-03-29 15:00,67.35,3.36,117.27,544.2,185,Line B,False
MC-117,2025-05-03 07:00,95.47,4.02,84.33,959.4,33,Line C,False
MC-049,2025-06-06 23:00,74.75,0.83,76.64,2813.4,203,Line C,True
MC-125,2025-05-31 22:00,70.58,5.03,101.63,2704.3,180,Line B,True
MC-029,2025-06-18 12:00,66.85,4.23,86.57,3412.3,219,Line C,True
MC-070,2025-05-14 21:00,76.6,3.71,83.93,4638.5,231,Line A,False
MC-127,2025-04-10 09:00,61.05,3.9,79.81,2812.2,0,Line D,False
MC-017,2025-05-21 04:00,73.6,3.78,65.39,661.5,234,Line C,False
MC-109,2025-05-13 13:00,62.42,4.16,104.91,2865.8,73,Line C,False
MC-098,2025-02-22 22:00,70.19,1.63,103.32,4971.7,82,Line A,False
MC-022,2025-05-16 22:00,84.44,0.79,99.36,3876.3,156,Line B,False
MC-089,2025-06-08 07:00,81.52,4.47,78.97,4610.7,156,Line D,True
MC-084,2025-04-08 06:00,72.2,3.91,101.82,1073.3,149,Line C,False
MC-106,2025-01-02 03:00,73.78,3.34,73.56,1830.4,185,Line C,True
MC-011,2025-03-22 22:00,69.65,4.28,93.83,415.6,195,Line D,False
MC-063,2025-06-07 07:00,62.32,1.98,91.91,4417.6,200,Line A,False
MC-093,2025-06-22 22:00,49.41,3.26,96.75,4704.8,165,Line C,False
MC-085,2025-03-08 06:00,78.47,4.05,87.99,2933.2,164,Line A,False
MC-023,2025-06-07 10:00,89.52,3.39,99.13,476.8,58,Line D,False
MC-014,2025-03-13 03:00,63.45,4.14,96.62,3643.7,154,Line A,False
MC-013,2025-05-10 21:00,68.16,0.52,96.41,4064.5,92,Line C,False
MC-010,2025-03-30 21:00,78.05,3.17,97.05,590.9,18,Line B,False
MC-034,2025-01-31 13:00,71.45,4.74,107.49,4333.2,75,Line B,False
MC-109,2025-04-15 09:00,66.86,2.77,78.71,3713.9,34,Line C,False
MC-129,2025-01-19 07:00,72.68,1.82,117.24,848.0,157,Line A,False
MC-073,2025-05-18 04:00,73.77,3.16,67.97,2192.2,227,Line A,False
MC-144,2025-03-16 13:00,71.93,3.85,142.87,4169.8,123,Line B,False
MC-025,2025-02-13 05:00,51.27,4.74,72.98,634.8,136,Line B,False
MC-013,2025-05-17 19:00,86.18,4.08,87.5,4438.1,55,Line D,False
MC-088,2025-06-18 18:00,47.45,1.68,107.35,4234.9,158,Line C,True
MC-089,2025-01-18 06:00,57.79,3.71,80.84,2807.8,2,Line A,False
MC-051,2025-06-01 11:00,75.88,3.3,82.29,2179.7,115,Line C,False
MC-084,2025-01-09 04:00,67.47,3.63,87.34,4675.4,173,Line D,False
MC-105,2025-02-12 01:00,51.08,3.13,97.35,3436.8,160,Line D,False
MC-096,2025-03-24 06:00,82.43,3.58,94.94,2754.7,115,Line D,False
MC-066,2025-05-29 12:00,69.07,4.74,83.22,4010.7,144,Line A,False
MC-136,2025-05-11 07:00,74.59,3.63,101.77,1725.4,2,Line C,False
MC-058,2025-01-30 01:00,75.99,3.95,98.99,1587.6,116,Line A,False
MC-040,2025-06-05 21:00,79.8,2.25,107.2,4277.0,22,Line C,False
MC-143,2025-05-26 20:00,73.92,1.72,97.93,424.9,37,Line D,False
MC-031,2025-04-01 10:00,62.52,3.81,82.95,449.9,198,Line D,False
MC-079,2025-01-18 03:00,79.64,5.36,136.82,629.0,135,Line D,False
MC-061,2025-05-05 20:00,81.16,4.48,126.65,1135.0,27,Line C,False
MC-100,2025-04-24 20:00,46.18,2.3,54.3,904.6,98,Line B,False
MC-037,2025-05-11 00:00,70.38,2.56,76.98,2443.9,105,Line B,False
MC-108,2025-02-11 08:00,57.22,4.17,99.3,548.1,160,Line C,False
MC-062,2025-02-08 09:00,96.19,4.13,112.63,715.9,139,Line C,False
MC-052,2025-04-27 19:00,68.09,1.33,83.09,1268.5,108,Line D,False
MC-034,2025-06-02 10:00,76.37,4.05,65.78,3748.3,133,Line D,False
MC-127,2025-02-24 12:00,90.57,4.62,91.52,2154.7,111,Line A,False
MC-099,2025-01-03 15:00,87.6,2.66,94.51,1361.1,26,Line D,False
MC-080,2025-04-14 07:00,62.88,2.02,118.66,2659.9,32,Line C,False
MC-132,2025-01-15 17:00,69.8,4.13,100.3,2513.0,161,Line D,True
MC-057,2025-06-23 15:00,69.24,2.31,101.23,1686.3,209,Line D,False
MC-121,2025-04-20 02:00,56.44,1.87,82.39,3954.2,191,Line C,False
MC-002,2025-05-19 10:00,77.19,3.47,54.84,2071.3,75,Line D,False
MC-067,2025-05-09 12:00,71.14,3.11,115.16,1726.9,28,Line C,False
MC-011,2025-03-15 07:00,71.26,3.21,99.76,3831.2,65,Line B,False
MC-058,2025-01-25 22:00,44.93,3.53,78.86,2068.3,231,Line B,False
MC-068,2025-06-26 13:00,79.71,2.89,106.29,744.2,158,Line D,False
MC-068,2025-02-13 00:00,69.31,4.34,92.92,1825.0,79,Line A,False
MC-031,2025-06-26 03:00,66.22,3.51,91.24,3368.7,105,Line C,False
MC-073,2025-05-12 13:00,80.79,3.27,108.4,964.7,232,Line B,False
MC-065,2025-03-18 10:00,87.65,3.82,75.69,408.4,235,Line A,True
MC-041,2025-06-07 08:00,52.56,2.88,107.04,3468.0,105,Line B,False
MC-027,2025-06-16 02:00,73.86,3.58,63.67,3811.5,50,Line C,False
MC-001,2025-01-29 05:00,78.42,2.14,107.02,2368.7,2,Line D,False
MC-068,2025-06-11 21:00,70.37,3.9,85.64,637.8,35,Line A,False
MC-044,2025-03-12 13:00,76.44,1.3,62.2,4863.6,142,Line D,False
MC-069,2025-01-19 10:00,67.46,1.72,87.74,2557.0,179,Line C,False
MC-026,2025-02-08 21:00,60.93,1.49,77.4,4018.6,9,Line D,False
MC-023,2025-05-28 07:00,92.23,3.29,77.72,2213.5,223,Line D,True
MC-029,2025-01-23 05:00,69.45,4.02,93.05,1915.4,239,Line D,True
MC-143,2025-06-02 00:00,64.75,2.35,87.08,1584.7,8,Line B,False
MC-097,2025-05-23 07:00,60.41,3.35,93.33,2416.2,127,Line A,True
MC-122,2025-03-18 09:00,62.12,4.12,112.19,20.8,229,Line C,False
MC-088,2025-06-25 17:00,97.42,2.74,135.23,1786.8,114,Line D,False
MC-136,2025-02-06 01:00,68.94,4.63,119.2,812.1,91,Line A,False
MC-090,2025-04-02 22:00,64.1,2.61,98.77,609.0,95,Line A,False
MC-021,2025-05-02 04:00,82.12,2.12,78.17,2017.6,108,Line D,False
MC-147,2025-02-26 09:00,59.3,6.02,115.18,4258.9,34,Line C,True
MC-044,2025-04-26 05:00,80.33,2.41,54.87,3041.9,166,Line C,False
MC-143,2025-01-30 07:00,95.36,5.61,101.16,2268.4,55,Line B,True
MC-122,2025-06-03 18:00,68.86,3.37,112.8,1616.7,177,Line A,False
MC-031,2025-02-16 17:00,82.39,3.48,95.74,1762.4,167,Line A,False
MC-095,2025-04-12 03:00,97.42,2.76,119.83,3172.4,10,Line B,False
MC-030,2025-02-21 07:00,83.95,3.8,117.78,1753.9,0,Line D,False
MC-029,2025-04-10 03:00,63.31,2.39,102.38,2594.1,97,Line A,False
MC-021,2025-02-24 23:00,67.07,3.0,113.7,2594.3,27,Line D,False
MC-047,2025-06-06 11:00,68.53,3.25,91.58,1884.3,198,Line B,False
MC-086,2025-02-17 10:00,67.96,2.79,101.51,162.6,94,Line C,False
MC-029,2025-06-27 01:00,59.06,4.32,92.03,823.7,92,Line D,False
MC-041,2025-01-26 07:00,67.3,2.39,116.5,4201.1,72,Line B,False
MC-031,2025-04-02 05:00,69.41,2.46,87.79,2367.1,106,Line D,False
MC-138,2025-03-03 19:00,65.91,3.32,94.78,1322.7,220,Line A,False
MC-134,2025-01-30 05:00,81.94,2.64,106.43,1330.2,19,Line B,False
MC-126,2025-01-17 03:00,76.54,1.25,113.55,3224.2,194,Line C,False
MC-108,2025-04-27 17:00,79.72,2.32,101.21,3628.3,197,Line B,False
MC-144,2025-04-19 19:00,73.94,0.5,77.14,4332.1,134,Line C,False
MC-134,2025-01-28 03:00,71.26,3.55,82.88,3378.5,176,Line D,False
MC-112,2025-05-19 22:00,81.52,2.5,120.96,331.4,177,Line D,True
MC-064,2025-03-19 08:00,65.35,1.71,98.32,3723.8,27,Line B,False
MC-114,2025-01-16 08:00,63.03,3.76,102.47,1605.9,21,Line A,False
MC-146,2025-03-01 17:00,85.06,3.89,111.29,3409.9,135,Line B,False
MC-131,2025-03-28 13:00,65.61,3.72,114.06,872.7,142,Line C,False
MC-005,2025-05-04 17:00,73.26,3.09,72.33,518.3,69,Line B,False
MC-073,2025-06-16 00:00,61.94,4.79,102.0,1105.6,197,Line A,False
MC-070,2025-04-18 04:00,62.22,2.24,80.76,4837.8,194,Line D,False
MC-049,2025-03-24 10:00,66.38,2.26,110.38,3801.8,195,Line B,False
MC-042,2025-06-10 20:00,65.32,3.27,134.48,1586.3,205,Line D,False
MC-036,2025-04-21 11:00,69.52,4.21,113.21,4872.4,21,Line A,False
MC-148,2025-01-28 03:00,77.37,3.82,103.9,1350.8,74,Line C,False
MC-144,2025-01-11 16:00,70.94,3.44,94.61,1800.2,85,Line C,False
MC-138,2025-06-29 18:00,70.06,1.92,89.99,2382.8,105,Line C,False
MC-138,2025-05-09 21:00,69.27,2.18,93.72,4595.7,113,Line C,False
MC-124,2025-06-12 10:00,62.0,3.71,80.89,2127.7,13,Line B,False
MC-026,2025-02-20 03:00,61.86,3.6,100.41,3799.5,201,Line B,False
MC-136,2025-02-01 02:00,58.94,3.04,101.9,4965.3,93,Line C,False
