CampaignID,Channel,AudienceSegment,Spend,Impressions,Clicks,Conversions,CampaignMonth,Revenue
M3827,Email,New Customer,14743.79,196210,2297,148,2025-10,28931.19
M3828,Social Media,Student,9073.02,76131,4765,2769,2025-03,457497.01
M3829,Referral,Enterprise,5345.27,19493,5553,2902,2025-07,410473.17
M3830,Display,New Customer,9974.94,141041,17150,2071,2025-10,217222.02
M3831,Email,Returning Customer,6586.37,304156,20739,726,2025-03,126347.56
M3832,Email,Enterprise,1698.75,188373,988,2135,2025-07,72229.61
M3833,Social Media,Student,15882.1,314237,5970,915,2025-11,28676.73
M3834,Social Media,Returning Customer,15883.13,369779,26520,1988,2025-01,244761.08
M3835,Referral,Small Business,8018.92,309251,10960,458,2025-02,67960.55
M3836,Email,Student,23985.12,338675,21531,1847,2025-11,180937.71
M3837,Display,New Customer,19746.85,148706,843,995,2025-11,177602.59
M3838,Social Media,New Customer,22569.95,405707,12996,1760,2025-09,411966.55
M3839,Social Media,Student,11788.53,12925,11354,983,2025-12,52864.12
M3840,Social Media,Enterprise,13142.16,423625,23732,816,2025-09,107494.9
M3841,Display,New Customer,17316.09,17045,19447,1079,2025-08,255830.23
M3842,Display,Small Business,14743.42,315497,2141,2626,2025-01,629923.78
M3843,Search,New Customer,16738.86,389682,6596,1210,2025-11,163839.78
M3844,Referral,Enterprise,10867.65,450818,16662,2073,2025-04,411199.29
M3845,Referral,New Customer,3407.83,266020,135,2003,2025-10,136676.36
M3846,Display,Small Business,20319.86,404984,3456,1805,2025-01,371984.94
M3847,Search,Enterprise,9744.88,136320,25005,2912,2025-06,711981.51
M3848,Search,Student,15248.53,145672,641,132,2025-08,13155.89
M3849,Display,Small Business,9288.56,457350,21636,1567,2025-02,121984.86
M3850,Search,Returning Customer,12106.24,274673,16493,2927,2025-05,150749.67
M3851,Email,Returning Customer,16010.21,442278,29781,2982,2025-01,374654.94
M3852,Display,Student,14504.89,256399,17666,1330,2025-06,130930.46
M3853,Social Media,Small Business,3609.09,408260,4082,165,2025-02,22645.67
M3854,Display,New Customer,5961.73,89090,18499,1073,2025-03,151868.09
M3855,Email,Enterprise,4429.5,311286,20331,1127,2025-07,247009.42
M3856,Email,Returning Customer,14439.73,104916,8850,1090,2025-06,243704.02
M3857,Search,New Customer,9924.91,307873,7735,90,2025-01,11117.63
M3858,Display,New Customer,6236.01,163599,12106,2771,2025-10,542417.7
M3859,Search,Enterprise,1197.63,265848,15078,1791,2025-06,269788.96
M3860,Email,New Customer,19211.62,454392,7624,1144,2025-04,215524.01
M3861,Social Media,Student,1445.66,92418,22406,2937,2025-04,536316.38
M3862,Search,New Customer,9580.87,363381,25571,2547,2025-02,538083.08
M3863,Social Media,Enterprise,11448.9,363934,5066,636,2025-11,39275.74
M3864,Referral,Returning Customer,11380.98,157192,22235,548,2025-10,111832.38
M3865,Search,Enterprise,3548.6,260849,13974,2152,2025-02,162681.22
M3866,Referral,New Customer,17765.51,450855,4092,2628,2025-11,472352.05
M3867,Email,New Customer,5756.34,273457,8087,2289,2025-09,551497.79
M3868,Search,Returning Customer,15763.73,70477,27613,2472,2025-09,387018.56
M3869,Referral,Student,9513.03,344523,4665,310,2025-01,69517.82
M3870,Social Media,Enterprise,13077.07,57830,1444,508,2025-04,105371.14
M3871,Referral,Returning Customer,11360.33,186634,21690,1298,2025-07,237234.26
M3872,Display,Enterprise,23885.98,419401,16377,1772,2025-09,74087.14
M3873,Search,Small Business,8727.13,352490,7767,419,2025-05,12749.45
M3874,Email,Small Business,3909.68,338368,22504,182,2025-10,41671.14
M3875,Referral,Enterprise,9084.66,124837,15893,1056,2025-07,192073.21
M3876,Search,Enterprise,12526.22,9501,7145,2128,2025-11,315312.1
M3877,Display,Returning Customer,1749.37,432878,20784,2420,2025-01,62011.12
M3878,Display,Student,22969.38,119061,25409,2452,2025-04,129833.22
M3879,Search,Small Business,5048.28,493049,13302,871,2025-07,156959.83
M3880,Email,Small Business,23272.12,159408,23646,875,2025-10,68073.2
M3881,Search,Returning Customer,10164.06,296326,4018,2799,2025-07,294495.45
M3882,Search,Student,13929.9,355311,1910,470,2025-04,99447.38
M3883,Email,New Customer,17107.23,191421,385,2328,2025-11,228182.76
M3884,Email,New Customer,1717.22,398299,10180,12,2025-01,1697.58
M3885,Social Media,Student,10406.74,144877,11475,789,2025-01,32256.11
M3886,Social Media,Enterprise,7112.3,224241,26452,575,2025-05,78524.56
M3887,Search,Returning Customer,4296.41,446469,29715,1278,2025-02,237991.7
M3888,Display,Enterprise,16758.01,156344,19089,328,2025-04,25097.16
M3889,Email,Enterprise,4223.91,164025,29183,1853,2025-12,288003.35
M3890,Referral,Returning Customer,14613.8,45892,29156,1321,2025-06,207724.93
M3891,Referral,Enterprise,9821.83,407213,13460,1820,2025-06,379492.99
M3892,Email,New Customer,24408.22,33980,7994,2180,2025-05,231648.92
M3893,Email,Student,22673.9,204881,12490,1689,2025-09,382157.18
M3894,Referral,Small Business,288.41,141720,460,1567,2025-05,204978.87
M3895,Search,Enterprise,20290.15,439974,19392,1128,2025-04,36467.83
M3896,Search,Student,4299.56,236576,26297,1974,2025-01,83589.28
M3897,Search,Student,11815.24,216484,24980,2832,2025-08,651271.47
M3898,Referral,Enterprise,20318.98,264141,7548,433,2025-10,18375.45
M3899,Email,Small Business,7257.94,289389,17355,263,2025-06,53546.77
M3900,Referral,Returning Customer,18372.87,109960,26580,2396,2025-04,591703.18
M3901,Social Media,Student,6099.07,62201,21728,1899,2025-10,404961.55
M3902,Referral,Returning Customer,21836.87,88848,1754,1737,2025-12,201955.65
M3903,Search,Returning Customer,11031.66,487801,739,106,2025-06,8200.55
M3904,Display,Enterprise,5062.28,23488,27315,1308,2025-03,80066.57
M3905,Email,Student,1429.16,281928,26357,1667,2025-09,179514.83
M3906,Social Media,Enterprise,15202.41,374104,22644,2258,2025-08,305584.89
M3907,Email,Small Business,17103.88,310058,16175,552,2025-04,72790.97
M3908,Search,Returning Customer,17045.19,408095,29264,1797,2025-10,295154.36
M3909,Email,Enterprise,12488.14,63601,14782,252,2025-03,51192.07
M3910,Social Media,Enterprise,10128.74,196110,18228,2429,2025-01,151512.45
M3911,Search,Student,15513.54,345583,6497,158,2025-03,15729.71
M3912,Search,Enterprise,929.9,29907,10026,1705,2025-09,327609.61
M3913,Referral,Enterprise,6062.25,213801,4093,2866,2025-07,646587.54
M3914,Display,New Customer,6462.46,397731,16006,1051,2025-09,224688.83
M3915,Referral,New Customer,19482.74,212157,11056,385,2025-06,93562.91
M3916,Search,New Customer,11089.21,395425,21270,1949,2025-02,398623.14
M3917,Social Media,Student,1240.67,237168,27603,1078,2025-09,262748.16
M3918,Social Media,Returning Customer,22387.0,54263,25221,1997,2025-09,470344.77
M3919,Display,Enterprise,9695.88,268429,16784,1410,2025-11,243061.06
M3920,Referral,Enterprise,2016.67,205792,23748,1047,2025-02,192432.84
M3921,Referral,Returning Customer,10519.67,401940,12370,73,2025-01,6892.79
M3922,Social Media,New Customer,23743.42,419412,18798,1107,2025-04,251498.5
M3923,Search,Enterprise,20056.43,171622,4192,2773,2025-10,505676.33
M3924,Display,Returning Customer,14878.11,453573,2907,2969,2025-02,672990.27
M3925,Referral,Enterprise,19001.9,440486,1875,45,2025-11,3266.66
M3926,Social Media,Student,12959.16,242532,8908,588,2025-12,63493.73
M3927,Display,Student,20119.18,56293,18197,2734,2025-09,120369.1
M3928,Referral,Enterprise,21020.69,355861,14180,2491,2025-12,584833.59
M3929,Email,Small Business,8500.87,265749,28746,95,2025-09,19705.06
M3930,Social Media,Small Business,11190.27,329929,2072,1277,2025-02,251047.55
M3931,Search,Student,5739.18,339360,13448,1230,2025-12,151822.81
M3932,Referral,Small Business,17157.29,382572,11946,2953,2025-10,80985.15
M3933,Referral,Small Business,3512.19,485222,7125,2348,2025-11,570997.78
M3934,Email,Small Business,11853.87,161853,16241,2314,2025-02,257851.72
M3935,Email,New Customer,24167.02,199689,11315,74,2025-05,5975.65
M3936,Social Media,Student,11702.35,88462,6483,2078,2025-03,451249.73
M3937,Email,New Customer,1800.49,339559,15316,2429,2025-08,173192.79
M3938,Search,Returning Customer,556.64,353828,6609,1240,2025-08,78812.52
M3939,Social Media,Student,23758.46,393372,22614,1411,2025-07,184926.73
M3940,Social Media,Enterprise,17708.3,77239,10954,760,2025-02,97410.04
M3941,Email,Student,17769.28,416453,13615,1413,2025-02,316720.59
M3942,Social Media,Returning Customer,9310.8,302245,5190,1017,2025-12,253375.45
M3943,Email,Small Business,12578.34,458564,27799,558,2025-03,46500.71
M3944,Social Media,Returning Customer,14004.15,1073,5320,2977,2025-12,208800.62
M3945,Search,Student,19199.08,173594,19230,700,2025-07,91224.72
M3946,Social Media,Student,12783.81,475681,19255,563,2025-01,70033.13
M3947,Display,New Customer,7737.43,421391,3635,2395,2025-06,503297.4
M3948,Search,Small Business,13361.14,322337,4441,471,2025-11,22036.75
M3949,Social Media,Student,17062.39,478500,3446,31,2025-07,1894.32
M3950,Display,New Customer,1541.97,319260,27981,1758,2025-12,124768.92
M3951,Referral,Returning Customer,11893.24,235216,16553,956,2025-10,41657.27
M3952,Search,New Customer,8680.22,137022,4490,2084,2025-11,82463.95
M3953,Referral,Enterprise,22413.82,345926,24088,961,2025-10,135388.56
M3954,Social Media,New Customer,9770.55,264598,27936,281,2025-09,63294.68
M3955,Search,Student,15760.31,162171,16008,812,2025-04,170572.74
M3956,Search,New Customer,11441.91,78903,16759,1199,2025-08,81997.68
M3957,Referral,Student,20350.18,128898,24120,932,2025-04,53483.69
M3958,Display,Student,23251.13,255912,12684,1790,2025-08,291248.36
M3959,Search,Returning Customer,2181.78,139704,2428,367,2025-08,36371.19
M3960,Social Media,Returning Customer,589.72,294556,22162,1950,2025-10,270556.01
M3961,Email,Student,17645.31,26659,9880,500,2025-05,93140.27
M3962,Referral,Small Business,15824.08,174354,19920,1805,2025-04,410119.06
M3963,Email,Small Business,13905.45,289631,1461,1671,2025-12,112003.22
M3964,Display,Student,10826.09,364880,10298,488,2025-04,19874.23
M3965,Search,Returning Customer,18769.62,431027,10695,1685,2025-08,128409.68
M3966,Display,Returning Customer,17620.99,67803,9419,2905,2025-11,434658.11
M3967,Referral,New Customer,10473.97,144266,17072,2789,2025-04,126143.39
M3968,Email,New Customer,8192.09,321517,13017,2266,2025-05,223705.61
M3969,Email,New Customer,24050.78,16830,27768,1596,2025-02,149543.19
M3970,Social Media,Student,10203.46,274003,21620,2313,2025-03,114995.67
M3971,Search,Enterprise,5304.28,142281,13815,1313,2025-09,322310.54
M3972,Email,Enterprise,24007.41,260668,8139,928,2025-02,201600.78
M3973,Referral,Returning Customer,17685.29,386237,11276,285,2025-04,45139.52
M3974,Display,New Customer,14003.43,86930,9340,1453,2025-02,325420.54
M3975,Referral,Enterprise,19216.51,224363,20392,2208,2025-03,196978.63
M3976,Social Media,Enterprise,5626.75,371120,27952,2578,2025-10,554414.57
M3977,Referral,New Customer,13994.19,383792,21550,1338,2025-04,237757.09
M3978,Social Media,Student,6911.5,152504,28043,2074,2025-06,160681.45
M3979,Email,Returning Customer,21587.7,109294,5150,2277,2025-09,402294.89
M3980,Referral,Enterprise,3504.45,210197,2636,721,2025-12,101004.18
M3981,Email,Returning Customer,5515.89,321333,21023,580,2025-08,79398.32
M3982,Display,New Customer,6170.2,354248,29443,1687,2025-05,395063.58
M3983,Social Media,Small Business,10996.91,365771,16198,1845,2025-02,207660.74
M3984,Display,Student,3412.19,149067,13578,140,2025-06,32419.42
M3985,Social Media,Returning Customer,13656.51,404789,15284,2172,2025-08,459159.03
M3986,Email,Returning Customer,18346.81,393649,4669,1444,2025-01,173395.19
M3987,Referral,New Customer,302.01,342346,29440,1085,2025-08,216440.3
M3988,Social Media,Student,22191.92,370010,1758,1400,2025-01,71156.26
M3989,Display,Returning Customer,21320.65,455481,23139,1439,2025-10,198228.11
M3990,Email,Returning Customer,1365.52,411522,12538,2161,2025-12,84433.04
M3991,Referral,Small Business,1802.02,63882,24449,193,2025-02,13354.09
M3992,Display,Small Business,14390.21,381638,21913,2538,2025-12,267587.75
M3993,Search,Enterprise,7907.86,275774,24643,810,2025-04,37011.81
M3994,Referral,Enterprise,12311.9,214843,21943,2580,2025-01,582007.76
M3995,Search,Small Business,14229.74,225447,19434,493,2025-10,109453.07
M3996,Social Media,Student,15980.27,81036,15977,1079,2025-04,28020.02
M3997,Social Media,Returning Customer,18317.43,499642,789,1123,2025-06,53289.92
M3998,Display,Student,21440.54,26583,24781,528,2025-12,124853.8
M3999,Search,New Customer,15205.89,275126,11066,267,2025-11,6853.65
M4000,Search,Enterprise,2715.74,463368,11573,4,2025-07,960.82
M4001,Display,Enterprise,3491.73,342943,23010,2485,2025-09,382400.53
M4002,Display,Enterprise,15381.63,477550,2194,350,2025-04,52410.91
M4003,Display,Student,17748.85,459596,5409,2200,2025-01,72367.0
M4004,Display,New Customer,18876.6,14272,27769,51,2025-09,5437.79
M4005,Display,Small Business,13014.68,72103,28722,2596,2025-06,553564.97
M4006,Display,Returning Customer,15049.69,55935,27832,748,2025-12,73144.31
M4007,Referral,Returning Customer,24366.31,170304,232,2843,2025-04,650247.28
M4008,Display,Enterprise,8771.05,196328,11609,1416,2025-03,199469.57
M4009,Email,Small Business,5432.83,162334,16761,1692,2025-10,361465.19
M4010,Referral,Small Business,24227.85,77787,9386,1432,2025-07,288053.95
M4011,Social Media,Enterprise,22977.2,59342,2553,2235,2025-02,288969.98
M4012,Display,Enterprise,276.44,252663,1089,650,2025-08,138345.81
M4013,Display,Enterprise,10106.82,280440,22817,1470,2025-11,322152.97
M4014,Display,Student,18397.59,152683,24033,741,2025-08,178855.77
M4015,Search,Small Business,4518.87,153970,18512,2357,2025-09,99061.27
M4016,Search,New Customer,894.3,247710,3200,2572,2025-02,532305.29
M4017,Email,Enterprise,1007.03,83418,12158,1610,2025-08,281547.86
M4018,Social Media,Enterprise,14163.37,79531,13938,1869,2025-09,341244.76
M4019,Email,Student,5833.95,11924,3059,2208,2025-07,515689.61
M4020,Referral,New Customer,6521.42,180733,5688,1218,2025-12,41142.51
M4021,Referral,Enterprise,477.25,13502,13562,825,2025-12,160820.06
M4022,Email,Student,18174.98,181630,8001,2843,2025-07,311131.1
M4023,Referral,New Customer,21106.34,195990,10502,2060,2025-11,331135.78
M4024,Display,New Customer,18364.77,130011,6653,73,2025-01,5696.8
M4025,Social Media,New Customer,3493.46,305855,5653,1735,2025-12,157005.84
M4026,Email,Small Business,23934.95,74153,29594,1345,2025-02,220186.25
M4027,Display,Small Business,24057.12,107069,5527,749,2025-10,80826.05
M4028,Email,Enterprise,6552.36,476151,17692,2367,2025-06,217809.36
M4029,Email,Small Business,24578.43,455153,25427,2057,2025-05,68019.58
M4030,Email,Enterprise,11160.38,58648,8730,1390,2025-11,82584.28
M4031,Email,Small Business,1137.83,105882,9875,1110,2025-03,179758.89
M4032,Email,New Customer,14427.55,289729,17241,669,2025-07,77824.42
M4033,Social Media,Student,13214.97,135939,2999,1887,2025-04,59672.35
M4034,Referral,Student,21471.54,82148,19325,2565,2025-04,266494.74
M4035,Social Media,Student,8956.26,152778,4761,1974,2025-12,211596.78
M4036,Social Media,Enterprise,19189.18,494010,22521,33,2025-02,2530.05
M4037,Referral,Returning Customer,19689.46,79717,19838,2013,2025-12,125733.72
M4038,Search,New Customer,970.27,310106,11971,1313,2025-01,35639.09
M4039,Email,Student,16861.26,499546,11101,2050,2025-03,341475.4
M4040,Search,Enterprise,12038.86,412753,5127,1138,2025-05,225022.51
M4041,Search,Enterprise,5140.45,358762,1709,1252,2025-03,96735.91
M4042,Search,New Customer,10480.67,152429,29295,1352,2025-04,132722.88
M4043,Referral,Returning Customer,21444.73,150895,1665,1874,2025-08,426214.81
M4044,Display,Small Business,17275.34,300610,5394,2523,2025-01,611663.92
M4045,Email,Student,15717.19,486618,1802,2720,2025-07,414784.38
M4046,Social Media,Student,2129.69,175209,14373,530,2025-05,60859.1
M4047,Search,New Customer,16700.12,317747,22124,204,2025-07,50378.76
M4048,Display,Enterprise,18987.27,487160,7716,2499,2025-05,95235.15
M4049,Social Media,Enterprise,23754.62,384903,25503,2349,2025-11,214896.68
M4050,Search,Student,19971.26,479902,18237,834,2025-04,119433.71
M4051,Social Media,Student,2090.58,172507,25359,386,2025-07,31071.34
M4052,Display,New Customer,23593.87,339774,11684,377,2025-06,87736.96
M4053,Social Media,Small Business,19818.96,109147,16377,1396,2025-07,200068.21
M4054,Search,New Customer,183.13,22634,6737,847,2025-05,190819.71
M4055,Referral,Enterprise,17845.86,225452,11778,492,2025-08,48891.35
M4056,Referral,Returning Customer,7668.86,396576,27220,2435,2025-03,151521.59
M4057,Search,Returning Customer,15165.29,208940,9532,2347,2025-07,542392.46
M4058,Social Media,Enterprise,7141.4,136753,12264,1588,2025-11,210638.45
M4059,Email,Enterprise,18278.1,492289,22366,111,2025-07,22582.14
M4060,Referral,New Customer,4749.51,202105,8333,418,2025-03,40115.47
M4061,Search,New Customer,20879.88,73414,24240,2103,2025-09,104328.56
M4062,Email,Student,1915.24,92001,8343,1125,2025-04,188493.25
M4063,Referral,New Customer,699.92,68450,28169,1204,2025-11,101417.58
M4064,Search,Returning Customer,3384.97,485798,20643,2444,2025-10,565196.79
M4065,Display,Small Business,9675.17,310970,29544,795,2025-12,72454.91
M4066,Email,Returning Customer,16451.39,8418,17089,2934,2025-11,262408.6
M4067,Referral,New Customer,12066.89,281396,21155,2881,2025-09,560741.34
M4068,Social Media,Enterprise,11945.18,209227,20514,1788,2025-08,196512.75
M4069,Display,Enterprise,21652.94,273567,5786,876,2025-04,50074.56
M4070,Social Media,New Customer,14025.78,428775,867,2965,2025-05,233685.42
M4071,Email,Enterprise,12739.41,206603,28865,635,2025-11,110640.69
M4072,Search,Small Business,10543.82,151121,17891,2596,2025-08,137126.74
M4073,Email,Small Business,24462.51,181199,3697,1294,2025-09,235101.98
M4074,Search,New Customer,6145.95,352788,18238,2579,2025-03,614524.13
M4075,Search,Student,3973.6,44478,8391,906,2025-05,50498.03
M4076,Email,Student,12359.96,311419,10218,2146,2025-04,188000.95
M4077,Search,Student,16976.33,396446,24972,2183,2025-08,221881.56
M4078,Search,Student,639.53,495596,16478,1118,2025-07,175597.97
M4079,Search,Student,21439.11,223791,15466,90,2025-06,15365.72
M4080,Email,Small Business,7149.59,233738,16749,895,2025-10,216546.62
M4081,Display,Returning Customer,16170.07,448742,7343,2076,2025-11,511328.52
