CampaignID,Channel,CampaignDate,AudienceSegment,Spend,Impressions,Clicks,Conversions,Revenue
201901,Affiliate,2025-08-08,New Customers,15619.64,172867,18300,1972,155023.96
201902,Email,2025-06-01,Returning,3531.3,194781,6140,1914,143531.53
201903,Search,2025-05-06,Dormant,16441.21,423157,9718,518,106245.02
201904,Social Media,2025-09-03,New Customers,13633.05,78697,24449,1317,172833.44
201905,Email,2025-02-09,High Value,16203.18,22887,3342,191,30520.94
201906,Display,2025-07-10,New Customers,11486.92,33815,27073,753,81906.1
201907,Affiliate,2025-06-11,New Customers,19690.83,402182,7794,683,44767.85
201908,Search,2025-05-04,Dormant,12062.28,88421,15379,1595,266571.57
201909,Email,2025-06-26,Returning,8213.12,259115,6016,1575,184366.29
201910,Email,2025-11-15,Returning,19345.65,159042,4678,1827,348335.5
201911,Search,2025-12-27,High Value,1935.91,430660,29444,1488,74568.46
201912,Search,2025-09-22,New Customers,10535.57,208486,24458,1187,125773.91
201913,Email,2025-06-24,High Value,12825.64,397157,15482,1054,68334.08
201914,Display,2025-08-09,Dormant,7235.64,398796,22113,752,122884.68
201915,Display,2025-06-22,Returning,2294.24,264031,29242,740,72087.64
201916,Display,2025-08-21,High Value,8495.83,18997,20897,1333,149311.19
201917,Email,2025-05-17,Returning,16306.31,69483,10019,1344,133940.54
201918,Social Media,2025-08-21,Dormant,11637.55,402453,200,245,46681.46
201919,Email,2025-08-27,High Value,15278.65,464876,20877,822,114475.99
201920,Social Media,2025-05-19,Returning,14494.66,289620,12737,126,20925.85
201921,Display,2025-03-26,Returning,6087.87,58011,23475,1728,297350.66
201922,Email,2025-01-24,High Value,5443.65,457123,10466,1415,234668.34
201923,Display,2025-09-14,High Value,15924.35,494842,9092,1688,354043.05
201924,Email,2025-08-15,Returning,3818.18,409863,29118,956,148829.84
201925,Display,2025-11-13,High Value,11523.76,496781,3565,1913,296603.7
201926,Search,2025-12-07,Dormant,19150.22,231504,7415,1715,316834.92
201927,Email,2025-08-27,New Customers,10746.82,54941,162,6,228.17
201928,Social Media,2025-10-04,Dormant,16230.68,389342,7911,1259,57636.97
201929,Display,2025-09-17,Dormant,5494.69,353412,28769,1020,82568.24
201930,Affiliate,2025-08-13,Dormant,1631.46,399375,9783,579,39712.66
201931,Social Media,2025-04-10,New Customers,7290.99,317960,20722,1393,88239.64
201932,Affiliate,2025-02-27,New Customers,11710.98,152014,22345,1233,169198.32
201933,Display,2025-08-09,High Value,12978.54,134911,9586,993,70765.68
201934,Email,2025-09-02,Returning,10955.44,389700,15266,451,96426.97
201935,Email,2025-03-18,High Value,8941.94,494340,25618,311,21463.63
201936,Email,2025-08-06,New Customers,19715.23,457924,12788,74,4869.72
201937,Affiliate,2025-07-23,Dormant,13925.82,282835,7735,1582,223087.2
201938,Display,2025-05-16,Dormant,19099.35,269870,17761,1292,88524.9
201939,Search,2025-04-27,Dormant,3943.09,468440,11668,798,126142.54
201940,Email,2025-03-01,High Value,19991.12,438713,24180,954,184895.29
201941,Display,2025-09-11,Returning,14208.59,225495,5999,78,9018.29
201942,Search,2025-12-08,Dormant,19452.95,363628,7790,1962,195662.68
201943,Search,2025-01-09,New Customers,12316.85,338064,27969,1212,197037.49
201944,Display,2025-03-14,High Value,3503.14,152976,3837,1026,188832.41
201945,Email,2025-12-04,Returning,7287.5,42850,28892,1904,173318.15
201946,Email,2025-01-17,Returning,1533.47,307667,10195,1093,202343.39
201947,Social Media,2025-01-07,High Value,3453.28,72734,10684,1862,329280.12
201948,Display,2025-04-13,High Value,19968.83,169322,1552,1199,149076.86
201949,Search,2025-11-03,Returning,18358.87,320623,5172,452,54118.94
201950,Affiliate,2025-12-14,Dormant,18085.32,365712,537,551,29952.78
201951,Affiliate,2025-10-08,Returning,539.67,426866,8140,1787,91530.88
201952,Email,2025-10-05,New Customers,9285.6,93524,3166,1733,300429.84
201953,Social Media,2025-10-17,Returning,15749.28,497915,5796,1224,175315.65
201954,Affiliate,2025-09-29,High Value,4918.93,399929,9301,1415,177571.86
201955,Email,2025-09-29,New Customers,8691.49,360309,27810,92,4003.18
201956,Social Media,2025-10-21,High Value,4495.82,198337,6781,1339,60707.74
201957,Affiliate,2025-12-08,Dormant,14007.14,332800,3878,772,158530.79
201958,Search,2025-12-15,Dormant,14228.57,124850,17752,341,53625.38
201959,Affiliate,2025-06-09,New Customers,6013.05,259081,4254,1951,207594.44
201960,Affiliate,2025-03-29,High Value,9807.2,429174,18141,1181,194285.42
201961,Affiliate,2025-12-27,New Customers,9308.29,362825,20878,1343,111094.31
201962,Affiliate,2025-11-02,New Customers,15670.59,35492,1243,472,52257.27
201963,Email,2025-07-04,Dormant,13665.86,292660,10478,555,66837.15
201964,Display,2025-02-07,High Value,1830.32,218432,23058,1904,77483.26
201965,Search,2025-01-23,Returning,3445.76,48669,17407,954,208600.74
201966,Display,2025-03-30,Dormant,16879.34,443186,28543,311,32843.8
201967,Email,2025-02-05,New Customers,19328.29,213852,20801,1570,335865.52
201968,Affiliate,2025-04-08,High Value,12909.45,58562,8710,970,150208.02
201969,Social Media,2025-12-19,New Customers,7613.03,11766,2538,1227,253862.11
201970,Social Media,2025-04-15,New Customers,4811.1,101901,5316,1311,59055.16
201971,Display,2025-04-27,New Customers,14999.4,429174,3155,137,29146.16
201972,Social Media,2025-10-19,High Value,12948.78,168512,20094,670,73904.27
201973,Display,2025-07-31,Dormant,18223.52,259875,24768,1960,118179.54
201974,Search,2025-11-06,Returning,18111.07,390743,11262,1935,307986.46
201975,Social Media,2025-03-20,New Customers,6490.09,58120,26573,1786,314485.59
201976,Affiliate,2025-03-01,Returning,16156.93,79134,1218,878,136250.19
201977,Email,2025-05-22,Dormant,5445.11,10767,6418,1212,163514.76
201978,Search,2025-03-01,New Customers,15748.84,377924,21224,411,76459.25
201979,Social Media,2025-11-12,High Value,3778.07,348529,23877,903,146222.09
201980,Social Media,2025-01-22,New Customers,7280.22,10376,11384,502,75013.88
201981,Display,2025-03-06,New Customers,2175.9,292498,21949,1235,115617.26
201982,Search,2025-07-12,New Customers,6267.6,316303,19161,1982,391082.26
201983,Email,2025-04-12,New Customers,6704.02,245110,21838,1584,258176.24
201984,Email,2025-08-04,Dormant,13539.2,440998,21672,249,50149.88
201985,Display,2025-08-19,Dormant,14447.47,439541,18628,605,89016.19
201986,Display,2025-05-05,High Value,11966.73,380971,28557,340,62210.88
201987,Display,2025-12-08,New Customers,15516.61,175183,1442,511,101495.26
201988,Social Media,2025-01-04,High Value,9305.67,470367,20069,100,13520.28
201989,Search,2025-08-05,New Customers,12744.32,245730,20922,1054,176318.69
201990,Email,2025-07-26,High Value,7505.54,397476,26851,1097,155391.66
201991,Affiliate,2025-04-14,New Customers,10665.89,264967,21782,1550,260886.08
201992,Email,2025-09-20,Dormant,3250.75,54899,24654,1103,145297.12
201993,Search,2025-06-04,New Customers,12414.29,338905,23488,1381,252732.48
201994,Display,2025-08-07,New Customers,4496.41,288848,27142,992,182879.01
201995,Social Media,2025-12-21,Dormant,9486.88,47659,8685,573,24985.52
201996,Email,2025-07-08,High Value,13476.3,232582,22212,340,24709.01
201997,Affiliate,2025-12-24,Returning,8842.84,25517,20355,432,30585.55
201998,Social Media,2025-08-10,Dormant,4851.53,299221,2381,6,567.88
201999,Email,2025-06-16,High Value,13490.8,53807,20616,673,82864.71
202000,Search,2025-12-15,New Customers,17124.4,260767,14906,624,106691.88
202001,Email,2025-09-11,Returning,10257.79,315972,19060,902,81722.38
202002,Affiliate,2025-09-18,High Value,11374.15,425070,8657,602,93596.42
202003,Social Media,2025-12-04,High Value,8121.89,20437,6791,591,114845.38
202004,Email,2025-03-31,New Customers,11872.34,418255,4350,1447,170439.97
202005,Affiliate,2025-11-07,New Customers,10158.45,10771,16531,868,135931.14
202006,Email,2025-09-08,High Value,15058.26,106171,14602,1001,192010.36
202007,Email,2025-09-15,New Customers,5185.11,478438,6665,883,149321.67
202008,Display,2025-12-17,Returning,9981.28,140137,8097,964,52184.96
202009,Affiliate,2025-09-10,New Customers,6666.45,17643,25585,1161,73219.84
202010,Email,2025-03-30,Returning,2341.25,426844,17959,823,41319.24
202011,Social Media,2025-06-09,Returning,8036.79,350475,26691,208,18141.24
202012,Search,2025-10-05,New Customers,19086.64,474898,16402,908,32447.57
202013,Display,2025-06-29,High Value,9479.53,260671,14222,129,19064.6
202014,Display,2025-07-21,Returning,11139.64,444529,18133,1671,66686.81
202015,Display,2025-07-23,New Customers,14973.63,167276,1509,1252,147765.69
202016,Search,2025-01-21,Dormant,19703.55,429680,27613,794,100305.75
202017,Affiliate,2025-07-09,Returning,8529.61,320910,3260,323,49874.45
202018,Social Media,2025-01-15,High Value,10594.67,255678,25097,1312,104015.13
202019,Search,2025-01-11,High Value,19385.99,473093,13086,1246,243643.07
202020,Social Media,2025-02-15,High Value,8861.29,8659,27411,561,71966.35
202021,Social Media,2025-03-12,Dormant,15911.46,255244,10673,1945,316405.57
202022,Display,2025-09-07,Returning,9154.76,32010,15600,719,71204.23
202023,Email,2025-02-09,Dormant,4938.98,438631,10511,1055,89034.71
202024,Social Media,2025-08-26,Dormant,18758.41,299631,5750,1135,162355.6
202025,Social Media,2025-11-22,Dormant,14385.05,353403,13295,1291,259000.56
202026,Social Media,2025-02-15,Dormant,17338.97,162503,26783,1770,296813.31
202027,Social Media,2025-03-13,Returning,2763.69,49002,22274,1391,228511.68
202028,Display,2025-10-19,Returning,14245.64,412011,23308,845,106785.27
202029,Social Media,2025-11-08,High Value,12987.88,199443,21498,1331,48290.11
202030,Email,2025-05-20,Dormant,9937.46,26981,10796,1332,263142.39
202031,Affiliate,2025-03-18,Dormant,3270.87,254085,14195,1151,91630.84
202032,Affiliate,2025-10-02,New Customers,8588.21,415784,29499,1894,232405.97
202033,Social Media,2025-05-30,Returning,12544.89,110896,16043,1407,99450.57
202034,Display,2025-01-12,New Customers,13710.71,120842,13640,303,56231.49
202035,Email,2025-10-15,Returning,2781.13,179233,386,30,1236.87
202036,Email,2025-02-07,Dormant,9154.59,226477,2074,1866,291894.78
202037,Social Media,2025-02-07,New Customers,8797.61,329851,28099,1360,59828.09
202038,Display,2025-07-28,Returning,15831.77,484464,18392,1918,392945.43
202039,Affiliate,2025-12-02,New Customers,1303.57,417193,29965,1793,80982.47
202040,Search,2025-01-12,New Customers,15817.04,199754,28026,254,50701.17
202041,Social Media,2025-12-23,High Value,15778.71,227797,18185,1961,160088.19
202042,Social Media,2025-02-15,High Value,14093.32,236660,27591,1661,258846.14
202043,Social Media,2025-12-02,Dormant,18045.19,254197,5571,54,8252.93
202044,Display,2025-03-10,Dormant,9570.79,348693,20067,1328,255727.35
202045,Search,2025-03-12,Dormant,2373.76,56792,5114,748,81924.46
202046,Display,2025-09-06,Returning,6964.26,403926,19801,1155,153500.69
202047,Social Media,2025-08-07,Dormant,12419.36,33555,20922,1915,203541.69
202048,Search,2025-10-09,New Customers,6796.47,334510,13661,1541,240795.96
202049,Email,2025-03-18,High Value,12842.48,156016,23748,295,27278.96
202050,Email,2025-08-15,New Customers,1350.65,187891,26082,1352,207443.9
202051,Search,2025-02-15,New Customers,1871.67,15077,8801,1324,230856.54
202052,Social Media,2025-04-16,High Value,705.06,373445,9213,438,25858.55
202053,Display,2025-03-05,High Value,19531.2,297016,8075,1740,183131.15
202054,Social Media,2025-04-29,Dormant,5602.03,161474,5478,1606,66617.96
202055,Search,2025-12-31,Returning,16013.29,232634,19556,1552,80427.46
202056,Social Media,2025-05-05,Dormant,17793.47,251726,2096,1143,50123.99
202057,Social Media,2025-09-07,Dormant,3573.38,95351,14654,204,33764.55
202058,Email,2025-02-22,Returning,4382.87,243882,9749,1279,276619.15
202059,Affiliate,2025-05-22,New Customers,7956.01,359482,27262,173,25627.89
202060,Display,2025-02-06,Dormant,10329.24,381306,12687,448,43809.09
202061,Social Media,2025-01-13,High Value,10927.47,287227,14777,419,74534.45
202062,Email,2025-03-13,Dormant,8020.84,298406,9006,1625,209618.16
202063,Affiliate,2025-11-04,Dormant,11931.45,111995,12018,1763,106879.62
202064,Email,2025-06-10,New Customers,14853.66,5807,1217,1316,264266.36
202065,Social Media,2025-12-23,Dormant,14152.39,301356,13621,1176,68571.33
202066,Display,2025-11-20,New Customers,1089.06,113685,28815,1779,383655.97
202067,Affiliate,2025-07-30,Dormant,12069.28,74362,16955,87,8870.77
202068,Social Media,2025-07-08,New Customers,14396.19,403777,9667,1203,203902.08
202069,Search,2025-07-01,Returning,4413.12,477699,18745,226,48021.08
202070,Social Media,2025-09-03,High Value,12270.59,24483,3368,631,91363.19
202071,Email,2025-11-27,New Customers,2661.11,17532,29096,77,16595.6
202072,Social Media,2025-08-02,High Value,13466.5,230291,1785,856,58347.36
202073,Search,2025-06-14,Dormant,12597.95,294128,15443,1686,76798.41
202074,Search,2025-07-14,Dormant,5198.69,225229,980,628,96861.67
202075,Social Media,2025-03-22,New Customers,17568.86,374987,20502,977,53045.72
202076,Search,2025-08-28,Returning,16228.33,39400,6410,192,24674.1
202077,Email,2025-10-23,High Value,14910.63,407999,22009,1826,326442.66
202078,Search,2025-02-04,New Customers,9461.37,374668,4757,1523,285955.01
202079,Search,2025-08-24,New Customers,4924.4,466192,17760,1825,254069.41
202080,Display,2025-12-01,High Value,15752.51,184773,22553,184,22272.08
202081,Email,2025-07-22,New Customers,4683.7,158702,2872,1847,96008.71
202082,Search,2025-05-21,High Value,9995.24,468185,6214,1186,190702.66
202083,Social Media,2025-03-31,Dormant,7884.57,341863,28589,1779,307625.34
202084,Search,2025-05-31,High Value,4438.99,117606,15087,1865,199917.59
202085,Affiliate,2025-09-26,Returning,12485.33,325289,19489,584,78578.56
202086,Affiliate,2025-02-17,High Value,19650.37,49967,11720,1718,140743.87
202087,Email,2025-02-19,Dormant,9787.37,308066,9018,1010,107850.87
202088,Affiliate,2025-04-19,High Value,10240.87,299244,15454,1599,231797.94
202089,Affiliate,2025-03-19,High Value,7768.37,270572,17200,1571,275474.16
202090,Search,2025-02-21,New Customers,4951.49,104963,13990,686,31594.65
202091,Email,2025-12-20,High Value,6010.2,229373,1729,677,85538.47
202092,Display,2025-08-20,Dormant,17578.52,8179,11916,1781,85795.26
202093,Search,2025-12-15,Dormant,18988.36,229524,6950,1861,375343.04
202094,Display,2025-08-08,Returning,16611.56,21771,25061,1047,160776.91
202095,Social Media,2025-01-27,High Value,1015.69,173968,18332,1427,176665.36
202096,Affiliate,2025-06-15,New Customers,12352.07,443983,1438,326,13935.71
202097,Search,2025-03-18,Dormant,11210.81,217717,6145,1864,247375.72
202098,Email,2025-11-19,Returning,15607.91,412429,8480,775,117324.49
202099,Affiliate,2025-04-13,High Value,15720.92,237736,21439,347,39170.3
202100,Social Media,2025-12-24,New Customers,9043.17,453453,17752,876,77658.06
202101,Affiliate,2025-07-16,High Value,6106.86,287671,28436,1984,421173.06
202102,Affiliate,2025-11-11,High Value,2397.41,139480,17172,175,12816.97
202103,Display,2025-12-02,Returning,12420.78,198956,16348,1593,341686.17
202104,Social Media,2025-06-08,Dormant,5835.34,404820,27467,1866,69717.09
202105,Email,2025-03-27,High Value,19310.46,181789,26693,1378,180724.1
202106,Affiliate,2025-11-21,High Value,1411.59,445497,19394,1539,153199.83
202107,Affiliate,2025-07-14,Returning,19303.66,314010,8436,1947,168295.04
202108,Email,2025-12-01,New Customers,10167.14,145059,16029,1261,126415.89
202109,Email,2025-08-14,High Value,12328.49,223998,15148,437,65076.14
202110,Search,2025-09-28,Dormant,11878.94,170492,631,1299,144386.05
202111,Search,2025-06-04,High Value,15177.79,297287,9648,1649,112372.71
202112,Affiliate,2025-03-18,High Value,2272.62,247361,24217,1971,297267.06
202113,Search,2025-05-26,Dormant,17813.12,90246,10302,1142,240452.91
202114,Affiliate,2025-01-10,Returning,15925.4,201970,29767,1237,267427.83
202115,Email,2025-06-09,High Value,17078.23,278304,10463,1037,193892.01
202116,Search,2025-05-08,Dormant,9964.91,424947,7325,710,48530.59
202117,Social Media,2025-06-07,Dormant,14107.18,344271,9918,822,59346.32
202118,Social Media,2025-08-11,New Customers,9416.65,383732,22699,1465,54225.19
202119,Email,2025-11-09,Returning,3041.95,461121,25123,109,19970.64
202120,Affiliate,2025-06-23,Dormant,6389.11,178983,27372,1377,91418.32
202121,Social Media,2025-01-03,High Value,5929.01,450870,824,375,79157.1
202122,Search,2025-11-15,Returning,3737.69,336512,9094,1454,172362.36
202123,Display,2025-03-10,Dormant,5205.66,498039,6624,946,41126.86
202124,Affiliate,2025-04-08,Returning,10221.02,148898,16639,995,153233.9
202125,Search,2025-11-07,High Value,8733.15,255981,15102,868,48111.99
202126,Affiliate,2025-02-27,New Customers,6918.7,479404,7978,764,119589.52
202127,Search,2025-03-03,High Value,18181.07,344949,14613,62,9993.83
202128,Email,2025-01-07,Returning,15684.83,455601,22288,261,11546.55
202129,Email,2025-07-26,High Value,549.13,433392,22085,1634,322554.61
202130,Email,2025-10-02,Dormant,11622.05,336425,24945,1888,201108.44
202131,Email,2025-10-02,Returning,14147.55,343318,11904,769,72747.01
202132,Search,2025-03-22,High Value,1541.42,331716,22737,1246,194847.09
202133,Social Media,2025-08-20,High Value,2722.99,387796,24991,86,17898.16
202134,Search,2025-07-04,High Value,5931.96,353058,5376,1788,383548.49
202135,Search,2025-04-17,New Customers,12469.77,327706,4252,773,145985.23
202136,Display,2025-09-14,New Customers,18500.91,435691,4441,429,76067.47
202137,Display,2025-12-04,New Customers,9974.13,40404,6108,376,51049.26
202138,Search,2025-10-07,New Customers,19654.88,240910,9120,1332,179565.5
202139,Email,2025-06-07,High Value,18766.43,407876,28984,471,69693.55
202140,Display,2025-07-09,New Customers,12928.52,339316,12063,1895,411016.46
202141,Display,2025-10-10,High Value,9430.69,110984,12500,1829,75420.79
202142,Search,2025-11-19,Dormant,13790.85,307568,8613,1612,196971.92
202143,Affiliate,2025-04-27,Dormant,15928.43,436508,5270,1013,75054.51
202144,Display,2025-07-27,Dormant,18889.89,192919,8813,863,127091.74
202145,Email,2025-01-04,Returning,15193.58,64312,19387,1897,271336.27
202146,Search,2025-07-04,Dormant,8135.33,276260,28350,174,36198.95
202147,Affiliate,2025-08-13,Returning,10119.41,233567,24726,908,90165.34
