CustomerID,TenureMonths,ContractType,MonthlyCharges,TotalCharges,InternetService,TechSupport,PaymentMethod,SeniorCitizen,ChurnFlag
C703781,23,Month-to-month,24.79,544.99,None,Yes,Credit Card,0,False
C703782,44,One year,82.32,3231.85,Fiber,No,Electronic Check,0,False
C703783,8,Two year,24.45,208.68,None,Yes,Bank Transfer,0,False
C703784,71,Month-to-month,129.15,10357.2,DSL,No,Credit Card,0,True
C703785,69,One year,51.12,3863.51,DSL,No,Credit Card,0,False
C703786,60,Month-to-month,95.83,5189.69,Fiber,No,Bank Transfer,0,False
C703787,19,Two year,127.3,2130.18,DSL,No,Mailed Check,0,False
C703788,45,Month-to-month,143.68,7072.65,Fiber,No,Electronic Check,0,True
C703789,13,One year,22.8,283.1,DSL,Yes,Electronic Check,1,True
C703790,51,Month-to-month,53.01,2554.5,Fiber,Yes,Mailed Check,0,False
C703791,53,Month-to-month,71.82,4377.13,DSL,Yes,Mailed Check,0,True
C703792,47,Two year,91.71,4119.01,DSL,No,Credit Card,0,True
C703793,49,One year,74.34,4040.86,Fiber,No,Bank Transfer,0,False
C703794,44,Two year,49.03,2359.52,Fiber,No,Credit Card,1,False
C703795,39,Month-to-month,50.02,2137.77,None,Yes,Electronic Check,0,False
C703796,5,Two year,103.85,455.12,DSL,No,Electronic Check,1,False
C703797,13,Month-to-month,135.42,1987.37,None,Yes,Bank Transfer,0,False
C703798,30,Month-to-month,29.19,899.76,Fiber,Yes,Credit Card,0,False
C703799,1,Month-to-month,126.68,134.51,Fiber,No,Electronic Check,0,True
C703800,13,Month-to-month,62.97,707.57,Fiber,No,Credit Card,0,True
C703801,31,Month-to-month,57.55,2013.11,Fiber,No,Mailed Check,0,False
C703802,2,Month-to-month,37.22,72.97,None,No,Mailed Check,0,False
C703803,3,Month-to-month,93.38,288.52,Fiber,Yes,Mailed Check,1,False
C703804,26,Month-to-month,92.42,2533.3,DSL,No,Bank Transfer,0,False
C703805,15,Month-to-month,44.78,755.2,Fiber,Yes,Credit Card,0,True
C703806,27,Month-to-month,30.43,845.73,DSL,No,Mailed Check,0,False
C703807,9,Month-to-month,71.14,701.81,DSL,Yes,Bank Transfer,0,True
C703808,22,Two year,55.8,1105.74,DSL,Yes,Electronic Check,0,False
C703809,2,One year,139.9,250.48,Fiber,Yes,Mailed Check,0,False
C703810,55,Month-to-month,125.98,7637.42,Fiber,Yes,Electronic Check,0,False
C703811,64,Two year,87.03,4989.13,Fiber,No,Credit Card,0,False
C703812,67,Two year,79.25,5079.73,DSL,No,Credit Card,0,False
C703813,16,Month-to-month,46.75,645.42,Fiber,No,Electronic Check,0,False
C703814,58,Month-to-month,129.91,7588.91,Fiber,No,Bank Transfer,0,True
C703815,71,One year,128.19,9139.72,DSL,No,Electronic Check,0,True
C703816,66,One year,106.84,7510.0,Fiber,Yes,Electronic Check,0,True
C703817,69,Two year,122.82,8219.92,Fiber,Yes,Mailed Check,0,False
C703818,5,One year,24.73,134.37,Fiber,No,Electronic Check,0,False
C703819,64,Month-to-month,39.03,2590.4,DSL,No,Mailed Check,0,False
C703820,6,Month-to-month,30.33,207.47,DSL,No,Mailed Check,0,True
C703821,51,One year,130.91,6071.82,Fiber,No,Bank Transfer,0,False
C703822,10,Month-to-month,42.85,370.29,Fiber,No,Credit Card,0,True
C703823,38,Two year,106.06,3697.08,Fiber,No,Electronic Check,0,False
C703824,57,Two year,54.12,3135.8,DSL,No,Credit Card,0,True
C703825,3,Month-to-month,94.91,248.93,None,No,Electronic Check,0,True
C703826,8,Two year,48.84,406.42,DSL,No,Bank Transfer,0,False
C703827,2,Month-to-month,106.88,221.62,DSL,No,Credit Card,0,True
C703828,54,One year,40.19,2196.88,Fiber,Yes,Bank Transfer,1,False
C703829,71,Month-to-month,121.67,8866.06,Fiber,Yes,Mailed Check,0,False
C703830,66,Month-to-month,34.52,2415.04,Fiber,Yes,Mailed Check,1,False
C703831,55,Month-to-month,114.56,5401.75,Fiber,No,Mailed Check,0,False
C703832,38,Two year,39.96,1736.86,Fiber,No,Credit Card,0,False
C703833,34,Month-to-month,47.88,1499.61,Fiber,No,Credit Card,0,False
C703834,38,Month-to-month,24.24,939.08,Fiber,No,Electronic Check,0,False
C703835,47,Month-to-month,47.8,2573.85,Fiber,No,Bank Transfer,0,False
C703836,53,Month-to-month,116.66,7048.18,DSL,No,Credit Card,0,False
C703837,43,Two year,39.88,1724.41,DSL,No,Credit Card,0,False
C703838,50,Month-to-month,102.87,4583.23,Fiber,No,Electronic Check,0,False
C703839,29,Two year,31.68,849.6,Fiber,Yes,Credit Card,0,False
C703840,55,Month-to-month,108.96,6016.58,DSL,No,Credit Card,0,True
C703841,40,One year,52.54,2179.8,DSL,Yes,Bank Transfer,0,False
C703842,26,One year,79.47,2010.84,Fiber,Yes,Bank Transfer,0,False
C703843,11,One year,32.87,313.23,DSL,No,Bank Transfer,0,False
C703844,69,Month-to-month,72.1,5719.35,Fiber,No,Mailed Check,0,True
C703845,63,Month-to-month,70.9,3816.85,Fiber,No,Bank Transfer,0,False
C703846,36,Month-to-month,105.56,4191.44,None,Yes,Mailed Check,0,False
C703847,62,Month-to-month,47.89,2832.04,DSL,No,Electronic Check,0,False
C703848,31,Month-to-month,34.55,1206.56,DSL,No,Electronic Check,1,False
C703849,3,One year,95.26,242.97,DSL,Yes,Bank Transfer,0,False
C703850,23,Month-to-month,135.59,3245.74,DSL,No,Electronic Check,1,False
C703851,21,Month-to-month,141.62,3290.21,DSL,Yes,Bank Transfer,0,True
C703852,32,Month-to-month,82.75,2316.09,Fiber,Yes,Mailed Check,0,True
C703853,29,One year,87.96,2329.38,DSL,Yes,Credit Card,0,False
C703854,24,Month-to-month,69.08,1813.2,Fiber,Yes,Mailed Check,0,True
C703855,38,Month-to-month,147.13,5690.18,Fiber,Yes,Bank Transfer,1,False
C703856,22,Two year,109.95,2355.33,Fiber,Yes,Electronic Check,1,True
C703857,25,Month-to-month,85.49,2079.26,Fiber,Yes,Electronic Check,0,False
C703858,5,Two year,47.53,241.85,DSL,No,Bank Transfer,0,True
C703859,57,One year,138.3,7438.48,None,No,Bank Transfer,0,False
C703860,30,One year,58.49,1787.01,Fiber,No,Mailed Check,0,False
C703861,55,Month-to-month,111.79,5445.68,DSL,No,Mailed Check,0,True
C703862,44,Month-to-month,91.24,3785.58,DSL,No,Credit Card,0,True
C703863,41,Two year,132.83,6238.92,Fiber,No,Electronic Check,0,True
C703864,27,Month-to-month,42.36,1090.73,Fiber,No,Credit Card,1,False
C703865,45,Month-to-month,123.09,6076.28,DSL,No,Electronic Check,0,True
C703866,45,Month-to-month,117.35,5916.5,Fiber,No,Electronic Check,0,False
C703867,49,Month-to-month,117.65,5546.96,DSL,No,Electronic Check,0,False
C703868,13,Two year,130.39,1710.87,DSL,No,Credit Card,0,False
C703869,4,Month-to-month,33.78,147.26,None,Yes,Bank Transfer,0,False
C703870,39,Month-to-month,82.77,3418.35,Fiber,No,Credit Card,1,False
C703871,25,Month-to-month,114.5,2580.42,Fiber,Yes,Mailed Check,0,False
C703872,55,Two year,81.42,4931.58,Fiber,No,Bank Transfer,0,False
C703873,8,Two year,42.76,345.42,Fiber,No,Mailed Check,0,False
C703874,50,Month-to-month,57.87,2569.87,DSL,No,Mailed Check,1,False
C703875,37,Two year,143.47,4537.72,Fiber,No,Mailed Check,0,True
C703876,26,Month-to-month,60.4,1755.92,DSL,Yes,Credit Card,0,False
C703877,44,Month-to-month,126.34,5497.32,DSL,Yes,Electronic Check,0,False
C703878,37,Month-to-month,149.63,5566.95,DSL,No,Bank Transfer,0,False
C703879,41,Two year,83.01,3018.28,DSL,No,Credit Card,0,False
C703880,36,Two year,113.35,4034.13,Fiber,No,Credit Card,0,False
C703881,70,Two year,69.26,5348.8,DSL,Yes,Bank Transfer,0,False
C703882,7,Two year,39.31,251.36,Fiber,No,Credit Card,0,False
C703883,10,Month-to-month,39.5,387.92,DSL,Yes,Credit Card,0,False
C703884,8,One year,52.95,363.67,DSL,Yes,Credit Card,0,False
C703885,57,Month-to-month,87.24,4634.45,None,No,Electronic Check,0,True
C703886,44,Month-to-month,33.11,1630.93,DSL,Yes,Electronic Check,0,False
C703887,37,One year,35.53,1176.18,DSL,No,Mailed Check,0,True
C703888,24,One year,61.18,1597.86,DSL,No,Mailed Check,0,False
C703889,57,Month-to-month,33.23,1995.86,Fiber,Yes,Credit Card,0,False
C703890,63,Month-to-month,38.56,2363.44,DSL,Yes,Mailed Check,0,True
C703891,34,Month-to-month,26.56,852.01,DSL,Yes,Bank Transfer,0,True
C703892,42,One year,142.6,5551.05,None,No,Credit Card,0,False
C703893,33,Month-to-month,45.63,1678.44,Fiber,No,Electronic Check,0,False
C703894,64,Month-to-month,100.22,7232.86,Fiber,No,Bank Transfer,0,False
C703895,37,Month-to-month,92.54,3553.28,DSL,No,Credit Card,0,False
C703896,0,Month-to-month,130.96,0.0,DSL,No,Bank Transfer,0,False
C703897,30,Month-to-month,121.62,4092.3,DSL,No,Electronic Check,0,True
C703898,53,Two year,137.29,7673.33,DSL,No,Credit Card,0,True
C703899,11,One year,76.67,949.09,Fiber,No,Mailed Check,0,False
C703900,57,Month-to-month,23.12,1215.26,Fiber,No,Bank Transfer,1,True
C703901,23,Two year,127.39,2570.35,DSL,Yes,Mailed Check,0,False
C703902,57,Two year,100.44,6310.75,DSL,Yes,Mailed Check,0,False
C703903,37,Month-to-month,34.71,1267.56,None,Yes,Credit Card,1,False
C703904,0,Two year,115.11,0.0,DSL,No,Electronic Check,0,False
C703905,30,Month-to-month,82.84,2713.35,None,Yes,Credit Card,0,True
C703906,24,Two year,24.15,613.19,Fiber,Yes,Bank Transfer,0,False
C703907,26,Two year,33.36,783.57,Fiber,Yes,Mailed Check,0,False
C703908,56,Month-to-month,44.02,2569.9,Fiber,No,Mailed Check,1,True
C703909,51,Month-to-month,49.09,2525.03,DSL,Yes,Mailed Check,0,True
C703910,7,Two year,58.61,445.41,DSL,Yes,Mailed Check,1,False
C703911,6,One year,42.07,265.02,DSL,Yes,Credit Card,0,False
C703912,45,Month-to-month,139.72,6062.34,DSL,No,Electronic Check,0,False
C703913,47,Month-to-month,116.05,5263.59,Fiber,Yes,Electronic Check,0,True
C703914,29,Month-to-month,53.42,1744.87,Fiber,No,Mailed Check,0,True
C703915,19,Month-to-month,58.09,1077.28,Fiber,Yes,Mailed Check,0,True
C703916,71,One year,143.79,11657.18,None,Yes,Electronic Check,0,True
C703917,71,Month-to-month,28.74,2202.95,DSL,No,Credit Card,0,False
C703918,34,Month-to-month,63.38,2223.92,DSL,Yes,Electronic Check,0,True
C703919,18,Two year,20.91,427.26,DSL,No,Mailed Check,1,False
C703920,53,One year,46.23,2488.93,Fiber,No,Mailed Check,1,False
C703921,7,Month-to-month,121.74,761.15,Fiber,Yes,Mailed Check,1,False
C703922,24,Month-to-month,92.3,2439.71,Fiber,No,Bank Transfer,0,False
C703923,53,Two year,91.21,4207.67,DSL,No,Mailed Check,0,False
C703924,70,Month-to-month,128.73,8494.42,Fiber,No,Credit Card,0,True
C703925,58,Month-to-month,129.35,7207.0,Fiber,Yes,Credit Card,0,False
C703926,60,One year,134.41,7414.92,Fiber,No,Mailed Check,0,False
C703927,42,Month-to-month,126.28,6075.63,DSL,Yes,Electronic Check,0,False
C703928,55,Two year,80.43,3992.39,Fiber,No,Bank Transfer,0,False
C703929,66,Month-to-month,63.27,4335.99,Fiber,Yes,Bank Transfer,0,False
C703930,61,One year,58.85,3051.45,DSL,No,Bank Transfer,1,True
C703931,46,Month-to-month,33.02,1499.75,Fiber,No,Bank Transfer,0,True
C703932,19,Month-to-month,24.53,524.83,DSL,No,Electronic Check,0,False
C703933,51,One year,127.39,6757.81,None,No,Credit Card,0,True
C703934,6,Month-to-month,62.32,428.35,Fiber,No,Mailed Check,0,False
C703935,1,One year,35.37,32.25,Fiber,No,Credit Card,0,True
C703936,14,Month-to-month,68.05,866.97,Fiber,No,Electronic Check,0,False
C703937,38,Month-to-month,95.88,3855.81,DSL,Yes,Bank Transfer,0,True
C703938,1,Month-to-month,148.31,162.3,DSL,No,Mailed Check,0,True
C703939,16,One year,31.46,519.46,Fiber,Yes,Credit Card,0,True
C703940,9,Two year,54.65,535.71,Fiber,Yes,Electronic Check,0,False
C703941,41,One year,98.41,3927.55,None,Yes,Bank Transfer,1,False
C703942,48,Month-to-month,69.48,3377.43,None,Yes,Mailed Check,1,True
C703943,54,Two year,85.97,5234.35,DSL,Yes,Electronic Check,1,False
C703944,67,Month-to-month,28.91,1730.22,Fiber,No,Electronic Check,0,False
C703945,57,One year,40.8,2664.34,None,Yes,Credit Card,0,False
C703946,14,Month-to-month,26.31,377.11,DSL,No,Credit Card,0,False
C703947,70,Month-to-month,122.29,7586.7,DSL,Yes,Electronic Check,0,False
C703948,11,Month-to-month,140.94,1544.13,Fiber,No,Credit Card,1,True
C703949,9,Month-to-month,57.63,557.31,DSL,No,Credit Card,0,False
C703950,0,One year,97.08,0.0,DSL,No,Bank Transfer,0,False
C703951,36,Month-to-month,109.84,4286.13,Fiber,No,Bank Transfer,0,False
C703952,45,Month-to-month,118.5,4782.28,DSL,No,Bank Transfer,0,True
C703953,54,Month-to-month,24.48,1367.25,DSL,Yes,Bank Transfer,0,False
C703954,37,Month-to-month,79.0,2770.96,DSL,No,Mailed Check,0,True
C703955,21,One year,38.8,724.44,Fiber,Yes,Bank Transfer,0,False
C703956,26,One year,139.83,3354.45,DSL,No,Electronic Check,0,False
C703957,42,Month-to-month,65.3,2545.48,DSL,No,Bank Transfer,0,False
C703958,24,One year,65.36,1803.87,DSL,No,Bank Transfer,1,False
C703959,24,One year,106.93,2518.44,Fiber,Yes,Credit Card,0,False
C703960,42,Month-to-month,77.63,2864.16,Fiber,Yes,Mailed Check,1,False
C703961,5,One year,76.72,374.72,DSL,No,Credit Card,0,False
C703962,34,Month-to-month,140.23,5362.66,None,No,Electronic Check,0,True
C703963,12,Month-to-month,62.24,654.15,Fiber,No,Mailed Check,0,True
C703964,46,One year,101.14,4841.17,Fiber,No,Bank Transfer,0,False
C703965,57,Month-to-month,70.62,4473.92,Fiber,Yes,Bank Transfer,0,True
C703966,24,Month-to-month,68.23,1474.24,DSL,No,Bank Transfer,0,False
C703967,36,Month-to-month,50.94,1921.54,DSL,No,Mailed Check,0,False
C703968,36,Month-to-month,128.76,4503.6,Fiber,No,Bank Transfer,0,True
C703969,13,Month-to-month,71.4,789.7,Fiber,No,Mailed Check,1,True
C703970,25,Month-to-month,112.24,2726.11,DSL,No,Mailed Check,1,True
C703971,52,One year,122.69,7091.69,Fiber,No,Electronic Check,0,False
C703972,42,Month-to-month,34.86,1336.8,Fiber,Yes,Credit Card,1,True
C703973,32,One year,146.06,4094.98,DSL,No,Electronic Check,0,True
C703974,56,Month-to-month,46.89,2421.44,Fiber,No,Bank Transfer,0,True
C703975,3,Month-to-month,127.71,387.82,DSL,No,Credit Card,0,False
C703976,21,Two year,44.4,1064.11,Fiber,No,Electronic Check,0,False
C703977,0,One year,82.9,0.0,Fiber,Yes,Mailed Check,0,False
C703978,25,Month-to-month,67.97,1916.77,Fiber,Yes,Bank Transfer,1,True
C703979,4,Two year,143.07,595.26,Fiber,No,Credit Card,0,True
C703980,13,One year,85.07,1149.08,Fiber,No,Credit Card,0,False
C703981,67,One year,36.04,2486.49,Fiber,Yes,Bank Transfer,0,False
C703982,33,Two year,77.12,2307.17,Fiber,Yes,Bank Transfer,0,False
C703983,53,Month-to-month,115.8,6459.71,Fiber,Yes,Mailed Check,0,True
C703984,15,Month-to-month,82.05,1313.2,None,No,Electronic Check,1,False
C703985,20,One year,144.97,2899.98,DSL,No,Mailed Check,1,False
C703986,52,One year,119.83,6173.1,Fiber,No,Credit Card,0,False
C703987,54,Month-to-month,65.23,3679.55,Fiber,Yes,Bank Transfer,0,False
C703988,23,Month-to-month,20.57,423.79,DSL,No,Credit Card,0,True
C703989,35,One year,78.62,2653.85,Fiber,No,Mailed Check,0,False
C703990,7,Two year,93.47,736.07,DSL,No,Mailed Check,0,False
C703991,70,One year,113.03,8681.24,DSL,No,Mailed Check,0,False
C703992,6,One year,45.88,302.25,Fiber,No,Electronic Check,0,False
C703993,14,Two year,148.89,2013.78,DSL,No,Mailed Check,0,True
C703994,23,Two year,71.95,1560.43,Fiber,Yes,Electronic Check,0,False
C703995,1,Two year,70.49,74.69,DSL,No,Mailed Check,0,False
C703996,21,Month-to-month,145.8,2729.15,Fiber,No,Electronic Check,0,True
C703997,17,Month-to-month,110.18,1848.98,Fiber,No,Bank Transfer,1,False
C703998,26,Month-to-month,134.94,3886.87,DSL,No,Bank Transfer,0,False
C703999,49,Month-to-month,36.63,1979.89,Fiber,Yes,Mailed Check,0,True
C704000,55,Month-to-month,88.16,4250.31,DSL,No,Credit Card,0,False
C704001,36,Month-to-month,31.82,1279.55,Fiber,Yes,Bank Transfer,1,False
C704002,12,Two year,106.42,1397.2,Fiber,No,Mailed Check,0,False
C704003,27,One year,112.16,3350.59,None,Yes,Credit Card,0,False
C704004,8,Month-to-month,24.23,210.55,None,No,Credit Card,0,True
C704005,28,Month-to-month,94.89,2737.13,DSL,No,Credit Card,1,False
C704006,1,One year,105.51,121.3,Fiber,Yes,Credit Card,0,False
C704007,8,Month-to-month,31.0,220.96,Fiber,No,Bank Transfer,1,True
C704008,58,Month-to-month,34.96,1818.47,None,No,Credit Card,0,True
C704009,18,One year,97.41,1992.01,DSL,No,Mailed Check,0,False
C704010,1,Month-to-month,48.76,42.66,DSL,Yes,Bank Transfer,1,False
C704011,10,One year,118.55,1359.42,Fiber,Yes,Mailed Check,0,False
C704012,62,Two year,84.28,5416.65,Fiber,No,Bank Transfer,1,False
C704013,10,Month-to-month,24.58,259.86,DSL,No,Bank Transfer,1,True
C704014,54,Month-to-month,59.27,3129.96,Fiber,No,Electronic Check,0,False
C704015,38,Month-to-month,144.21,5511.87,None,Yes,Electronic Check,0,False
C704016,19,Month-to-month,46.89,844.24,None,Yes,Electronic Check,0,False
C704017,9,One year,128.67,1099.31,DSL,Yes,Credit Card,0,False
C704018,29,Two year,102.15,3272.67,Fiber,No,Credit Card,0,False
C704019,42,Two year,118.86,4459.88,DSL,Yes,Electronic Check,0,False
C704020,45,One year,120.85,5733.39,DSL,No,Electronic Check,1,False
C704021,4,Month-to-month,72.89,307.57,Fiber,Yes,Mailed Check,0,False
C704022,31,Month-to-month,84.82,2986.96,DSL,No,Mailed Check,0,True
C704023,45,One year,140.64,6443.44,DSL,No,Credit Card,0,False
C704024,57,Month-to-month,90.57,4456.85,Fiber,No,Bank Transfer,0,True
C704025,1,One year,41.43,46.85,DSL,No,Mailed Check,1,False
C704026,30,One year,24.41,780.84,Fiber,Yes,Credit Card,0,False
C704027,6,One year,101.81,634.21,None,No,Mailed Check,0,False
C704028,43,Month-to-month,98.88,3869.82,None,No,Credit Card,0,True
C704029,13,Month-to-month,28.2,359.69,Fiber,No,Mailed Check,0,False
C704030,36,Month-to-month,115.82,4252.64,None,No,Electronic Check,1,False
C704031,20,Month-to-month,33.11,576.63,Fiber,No,Bank Transfer,0,False
C704032,17,Month-to-month,133.39,2041.09,Fiber,Yes,Bank Transfer,1,True
C704033,32,Two year,49.01,1497.23,Fiber,Yes,Credit Card,1,False
C704034,9,Month-to-month,24.83,200.46,Fiber,No,Credit Card,0,True
C704035,50,Month-to-month,57.46,2739.45,DSL,No,Mailed Check,0,True
C704036,35,One year,61.76,2427.22,Fiber,Yes,Mailed Check,0,False
C704037,39,Month-to-month,92.38,3401.05,Fiber,No,Bank Transfer,0,True
C704038,0,Month-to-month,128.56,0.0,DSL,Yes,Credit Card,0,False
C704039,46,One year,62.42,3286.32,Fiber,Yes,Credit Card,0,False
C704040,1,Two year,101.57,93.73,Fiber,No,Electronic Check,0,False
C704041,66,One year,60.74,3435.05,Fiber,Yes,Mailed Check,0,False
C704042,19,Month-to-month,40.15,794.83,DSL,No,Mailed Check,0,True
C704043,46,Month-to-month,86.29,4034.39,None,Yes,Bank Transfer,0,False
C704044,1,One year,91.18,104.81,DSL,Yes,Mailed Check,0,False
C704045,9,Month-to-month,83.52,724.94,None,No,Bank Transfer,0,False
C704046,66,Month-to-month,66.4,3811.3,DSL,No,Bank Transfer,0,True
C704047,20,Two year,21.55,407.45,Fiber,Yes,Mailed Check,1,False
C704048,34,One year,64.89,2230.36,Fiber,Yes,Mailed Check,0,False
C704049,1,Two year,40.81,36.24,DSL,Yes,Bank Transfer,0,False
C704050,43,Month-to-month,98.73,3660.43,DSL,No,Electronic Check,1,True
C704051,49,Month-to-month,36.67,1616.19,Fiber,Yes,Credit Card,0,True
C704052,67,One year,111.42,6536.92,DSL,Yes,Mailed Check,1,False
C704053,32,One year,85.19,2688.22,DSL,Yes,Bank Transfer,0,False
C704054,55,One year,128.98,6507.21,DSL,No,Mailed Check,0,False
C704055,13,Two year,81.64,1040.05,DSL,No,Credit Card,1,False
C704056,68,One year,132.02,9529.7,DSL,No,Electronic Check,0,False
C704057,16,Month-to-month,65.0,1087.72,None,No,Bank Transfer,0,True
C704058,17,Two year,52.42,850.16,None,No,Electronic Check,1,False
C704059,58,One year,95.61,5388.08,Fiber,No,Credit Card,1,False
C704060,0,One year,69.74,0.0,Fiber,No,Credit Card,0,False
C704061,50,Month-to-month,137.75,7017.51,Fiber,Yes,Bank Transfer,0,False
C704062,4,Month-to-month,139.95,565.69,None,Yes,Mailed Check,0,False
C704063,33,Month-to-month,50.27,1671.6,DSL,No,Bank Transfer,1,False
C704064,36,Month-to-month,73.56,2770.06,DSL,Yes,Electronic Check,0,True
C704065,40,Month-to-month,129.58,5581.83,Fiber,No,Credit Card,0,False
C704066,38,One year,85.95,3151.9,DSL,No,Mailed Check,0,False
C704067,41,Month-to-month,79.14,3373.0,DSL,No,Electronic Check,0,False
C704068,27,Month-to-month,134.32,3527.22,DSL,Yes,Mailed Check,0,False
C704069,16,One year,98.7,1378.5,Fiber,Yes,Credit Card,0,False
C704070,16,Month-to-month,52.69,800.69,DSL,Yes,Electronic Check,0,False
C704071,70,Month-to-month,86.56,5199.01,DSL,No,Bank Transfer,0,False
C704072,12,Month-to-month,134.85,1624.4,Fiber,Yes,Mailed Check,0,False
C704073,63,Two year,76.59,5232.04,Fiber,No,Electronic Check,0,True
C704074,18,One year,117.95,1828.67,DSL,No,Bank Transfer,0,False
C704075,23,Month-to-month,88.02,1931.6,DSL,No,Electronic Check,0,True
C704076,54,Two year,98.9,5552.74,DSL,No,Credit Card,0,False
C704077,57,Month-to-month,125.9,8087.03,DSL,No,Bank Transfer,1,True
C704078,15,Month-to-month,34.58,588.33,None,No,Electronic Check,1,True
C704079,60,One year,83.27,4864.03,Fiber,No,Electronic Check,0,False
C704080,62,Month-to-month,45.08,3186.49,Fiber,No,Electronic Check,0,False
C704081,4,One year,47.77,167.94,DSL,No,Credit Card,0,False
C704082,27,Two year,128.91,3766.25,None,No,Electronic Check,0,False
C704083,23,One year,42.67,886.75,DSL,No,Electronic Check,0,False
C704084,54,Two year,124.57,6982.47,Fiber,No,Credit Card,0,False
C704085,64,Two year,122.85,8244.54,Fiber,No,Credit Card,0,False
